key,description,text
home.googleUsersCount,"UI string from home.googleUsersCount","Liczba użytkowników logujących się przez Google"
home.googleUsersTooltip,"UI string from home.googleUsersTooltip","Kabuuang bilang ng mga gumagamit na naka-log in gamit ang Google account"
home.heroSubtitle,"UI string from home.heroSubtitle"," prend en charge plusieurs langues et AIde à développer de bonnes habitudes de frappe et de concentration.""
home.heroTitle,"UI string from home.heroTitle",""Anak-anak mengetik"
home.howToUpgrade,"UI string from home.howToUpgrade","Jak zaktualizować?"
home.leaderEmpty,"UI string from home.leaderEmpty","Brak dostępnych danych"
home.leaderViewFull,"UI string from home.leaderViewFull","Zobacz pełne rankingi"
home.privacyNote,"UI string from home.privacyNote","Geen persoonlijke gegevens verzameld; statistische gegevens worden alleen gebruikt voor anonieme ranglijsten en leerfeedback."
home.tabs.leader,"UI string from home.tabs.leader","Podgląd tabeli wyników"
home.tabs.visitors,"UI string from home.tabs.visitors","Rozkład odwiedzających"
home.title,"UI string from home.title","Typesprout — Typen voor Kinderen en Boomgroei"
home.upgradeRule1,"UI string from home.upgradeRule1"," чтобы сгенерировать "эффективное время ввода".""
home.upgradeRule2,"UI string from home.upgradeRule2"," wirst du Aktivität ansammeln; je länger du tippst"
home.upgradeRule3,"UI string from home.upgradeRule3","Makaabot ng antas 5 upang simulan ang paglikha ng mga resulta (nagbubunga)."
home.upgradeRule4,"UI string from home.upgradeRule4",""Aktivitas dalam 5 hari terakhir akan membuat pohon kecil nAIk atau turun: semakin banyak aktivitas berarti nAIk level"
home.upgradeRule5,"UI string from home.upgradeRule5",""Hingga tahap 5; jika Anda dapat mempertahankan tahap 5 setiap hari"
home.upgradeRule6,"UI string from home.upgradeRule6"," waktu kuis dapat digunakan untuk mengumpulkan poin.""
home.upgradeRules,"UI string from home.upgradeRules",""Upgrade-Regeln: In den letzten 5 Tagen wird jede tägliche Übung angesammelt; je länger du an einem bestimmten Tag tippst"
home.visitorsDesc,"UI string from home.visitorsDesc","Rozkład krajowy odwiedzających stronę i graczy (anonimowe statystyki)."
howToUpgrade,"UI string from howToUpgrade","Jak zaktualizować"
introduction,"UI string from introduction"," jadi kebijakan ini bertujuan untuk menjelaskan data apa yang kami kumpulkan dan bagAImana kami akan menggunakan data tersebut.""
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","Kod klasy"
leaderboard.tooltip,"UI string from leaderboard.tooltip"," und der kleine Baum wird wachsen!""
meta.gardenDescription,"UI string from meta.gardenDescription","Rozwijaj drzewo i zdobywaj nagrody dzięki punktom za pisanie."
meta.homeDescription,"UI string from meta.homeDescription","Gra do ćwiczenia pisania dla dzieci i rozwijania drzewa. Wspiera chiński tradycyjny / chiński uproszczony / angielski."
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","Ranking Dzienny/Tygodniowy/Miesięczny według Języka."
meta.practiceDescription,"UI string from meta.practiceDescription",""Latihan mengetik gratis"
meta.profileDescription,"UI string from meta.profileDescription"," il voto e le preferenze.""
meta.result,"UI string from meta.result","Wynik"
meta.resultDescription,"UI string from meta.resultDescription","Twoje wyniki testu pisania."
meta.testDescription,"UI string from meta.testDescription",""Uji coba terikat waktu"
nav.garden,"UI string from nav.garden","Posadź drzewo"
nav.home,"UI string from nav.home","Strona główna"
nav.leaderboard,"UI string from nav.leaderboard","Tablica wyników"
nav.practice,"UI string from nav.practice","Ćwiczenia"
nav.profile,"UI string from nav.profile","Osobiste"
nav.subtitle,"UI string from nav.subtitle","Pisanie dla dzieci i wzrost drzew"
nav.test,"UI string from nav.test","Test"
notice,"UI string from notice",""Veuillez noter : Ce service est à but non lucratif et toutes les fonctionnalités sont fournies "telles quelles". Si vous n'acceptez pas les termes de cette politique de confidentialité"
percentile,"UI string from percentile","Ponad około {{percent}}% ludzi"
profile.chartDescription,"UI string from profile.chartDescription"," dann allmählich die GEschwindigkeit steigern.""
profile.classCode,"UI string from profile.classCode","Kod klasy"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder",""Masukkan nama apa saja"
profile.classCodeTooltip,"UI string from profile.classCodeTooltip"," verranno aggiunti automaticamente (non automaticamente se già a 5).""
recentValue,"UI string from recentValue","Ostatnio {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","Element {{number}}"
relativeScale,"UI string from relativeScale","Relatieve schaal: Groen ≤30% · Geel ≤70% · Rood ＞70% (ten opzichte van de hoogste fouttoets; berekend op basis van het "meest recente cumulatieve" foutpercentage)"
result.accuracyTooltip,"UI string from result.accuracyTooltip"," quindi i caratteri mancanti ridurranno l'accuratezza.""
result.chartDescription,"UI string from result.chartDescription",""Oben: Gesamtpunktetrend; Unten: Genauigkeitsrate-Trend. Der Gesamtpunktestand kombiniert GEschwindigkeit und Genauigkeit. Zuerst die Genauigkeit verbessern"
result.scoreTooltip,"UI string from result.scoreTooltip",""Điểm tổng hợp = Tốc độ nhập được tính toán chỉ dựa trên các ký tự đúng. Phương pháp tính toán: Tốc độ (WPM/CPM) × Tỷ lệ chính xác. Mục đích: Để ổn định tỷ lệ chính xác trước"
section1.gameData.content,"UI string from section1.gameData.content"," 속도(WPM)"
section1.gameData.title,"UI string from section1.gameData.title","Dane gry:"
section1.googleAuth.content,"UI string from section1.googleAuth.content"," 우리는 귀하의 신원을 확인하고 귀하를 위한 고유한 익명 사용자 ID를 생성하기 위해 구글의 인증 서비스만 사용합니다. 우리는 귀하의 구글 계정에서 실제 이름이나 주소와 같은 개인 정보 데이터를 적극적으로 요청"
section1.googleAuth.title,"UI string from section1.googleAuth.title","Autoryzacja logowania przez Google:"
section1.principle,"UI string from section1.principle","نحن نلتزم بمبدأ التبسيط ونجمع فقط البيانات اللازمة للحفاظ على تشغيل خدماتنا:"
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense"," чтобы поддерживать операционные расходы сайта. Google и его партнеры могут использовать файлы cookie (например"
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics",""구글 애널리틱스: 우리는 이 서비스를 사용하여 웹사이트 트래픽을 분석하고 서비스 사용 방식을 이해합니다. 이 서비스는 귀하의 IP 주소"
section1.technicalData.title,"UI string from section1.technicalData.title","Technische gegevens automatisch verzameld door derden:"
section1.title,"UI string from section1.title","1. Mga uri ng datos na kinokolekta namin"
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content",""귀하의 연령대"
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","Użytkownik dobrowolnie podał nieprecyzyjne informacje (opcjonalnie):"
section2.coreFunction,"UI string from section2.coreFunction",""Fonctionnalités principales : Votre identifiant utilisateur anonyme et vos données de jeu font partie des fonctionnalités principales de ce service"
section2.experienceOptimization,"UI string from section2.experienceOptimization"," werden verwendet"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance","صيانة الخدمة: تساعدنا البيانات الفنية التي تم جمعها من خلال Google Analytics على فهم أداء الموقع وإصلاح المشكلات المحتملة."
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis","التحليل الإحصائي: سنقوم بإخفاء هوية وتجميع جميع المعلومات التي يقدمها المستخدمون طواعية لفهم الملف الشخصي العام لمجموعة المستخدمين وتحسين خدماتنا."
section2.title,"UI string from section2.title","2. Jak wykorzystujemy twoje dane"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer"," 저장 및 처리됨을 인정하고 동의합니다.""
section3.dataRetention,"UI string from section3.dataRetention",""Penyimpanan Data: Karena layanan ini sepenuhnya gratis"
section3.storageLocation,"UI string from section3.storageLocation",""Lokasi Penyimpanan: Kode untuk situs web ini dihosting di GitHub"
section3.title,"UI string from section3.title","3. Przechowywanie danych i transfer transgraniczny"
section4.advertisingCookies,"UI string from section4.advertisingCookies",""Werbe-Cookies: Wie oben erwähnt"
section4.functionalCookies,"UI string from section4.functionalCookies","Functionele Cookies: We gebruiken cookies om uw inlogstatus te behouden."
section4.title,"UI string from section4.title","4. O plikach cookie i reklamie"
section5.contactChannel,"UI string from section5.contactChannel"," la correction ou la suppression)"
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder",""중요한 알림: GitHub Issues는 공개 플랫폼입니다. 개인 정보를 보호하기 위해"
section5.responseTime,"UI string from section5.responseTime"," risponderemo il prima possibile entro le nostre possibilità. Grazie per la vostra pazienza e comprensione.""
section5.title,"UI string from section5.title","5. Twoje prawa i informacje kontaktowe"
speedChartAriaLabel,"UI string from speedChartAriaLabel"," semakin bAIk kinerjanya.""
speedChartTitle,"UI string from speedChartTitle","Wynik ogólny (Poprawna prędkość)"
speedChartTooltip,"UI string from speedChartTooltip",""Vertikale Achse: Gesamtnote (je höher"
speedScore,"UI string from speedScore","Wynik ogólny: {{score}}"
terms.footer,"UI string from terms.footer","© 2025 Typesprout. Wszelkie prawa zastrzeżone."
terms.lastUpdated,"UI string from terms.lastUpdated"," 2025""
terms.section1.content1,"UI string from terms.section1.content1"," volto a fornire agli utenti (soprattutto bambini e apprendisti) un ambiente semplice per la pratica della digitazione online.""
terms.section1.content2,"UI string from terms.section1.content2",""이 서비스를 접근하거나 사용함으로써"
terms.section1.title,"UI string from terms.section1.title","1. Postanowienia ogólne i akceptacja warunków"
terms.section2.content1,"UI string from terms.section2.content1","Het enige doel van deze service is het bieden van oefening in typvaardigheden. Het is geen academisch onderzoeks- of religieonderwijsinstrument. Alle inhoud van de website is uitsluitend voor dit enkele doel."
terms.section2.content2,"UI string from terms.section2.content2"," konten dari bank pertanyaan layanan ini berasal dari berbagAI sumber. Kami dengan ini menyatakan:""
terms.section2.content3,"UI string from terms.section2.content3"," nous ne fAIsons aucune garantie ni endorsement concernant l'exactitude"
terms.section2.listItem1,"UI string from terms.section2.listItem1"," raccolti o generati da modelli AI (come ChatGPT) e sono solo per la pratica di digitazione.""
terms.section2.listItem2,"UI string from terms.section2.listItem2",""Teks AlkiTab: Beberapa bank soal AlkiTab berasal dari API pihak ketiga. Ketika layanan tersebut tidak dapat diakses"
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","Cel usługi:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","Źródło treści bazy pytań i zastrzeżenie:"
terms.section2.title,"UI string from terms.section2.title","2. Opis usługi i źródła treści"
terms.section3.content1,"UI string from terms.section3.content1",""우리는 귀하에게 이 서비스를 개인적"
terms.section3.content2,"UI string from terms.section3.content2"," modificar"
terms.section3.subtitle1,"UI string from terms.section3.subtitle1",""Licencja na osobiste"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","Surowo zabronione do użytku komercyjnego:"
terms.section3.title,"UI string from terms.section3.title","3. Autoryzacja i ograniczenia użytkowania"
terms.section4.content1,"UI string from terms.section4.content1","أنت مسؤول عن الحفاظ على معلومات تسجيل الدخول الخاصة بحسابك آمنة وعن جميع الأنشطة التي تحدث تحت حسابك."
terms.section4.content2,"UI string from terms.section4.content2"," nos reservamos el derecho de terminar tu acceso de inmediato y eliminar tu cuenta.""
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","Bezpieczeństwo konta:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","Zabronione nadużycia i oszustwa:"
terms.section4.title,"UI string from terms.section4.title","4. Obowiązki użytkownika"
terms.section5.content1,"UI string from terms.section5.content1"," segurança"
terms.section5.content2,"UI string from terms.section5.content2",""Kami tidak bertanggung jawab atas kehilangan atau kerusakan pada catatan latihan atau data pengguna Anda"
terms.section5.content3,"UI string from terms.section5.content3",""Wir behAlten uns das Recht vor"
terms.section5.subtitle1,"UI string from terms.section5.subtitle1","Zoals voorzien:"
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","Dane zapisane:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","Prawo do rozwiązania usługi:"
terms.section5.title,"UI string from terms.section5.title","5. Zastrzeżenie i ograniczenia usługi"
terms.section6.content,"UI string from terms.section6.content",""Nous nous engageons à protéger votre vie privée. Nous ne collectons que les informations minimales nécessAIres au fonctionnement de ce service. Pour plus de détAIls"
terms.section6.title,"UI string from terms.section6.title","6. Polityka prywatności"
terms.section7.content1,"UI string from terms.section7.content1"," ti preghiamo di inviarle tramite la nostra pagina ufficiale delle Issues di GitHub: https://github.com/yvEschen001/Typesprout-pubic/issues""
terms.section7.title,"UI string from terms.section7.title","7. Informacje kontaktowe"
terms.section7.warning,"UI string from terms.section7.warning"," dan jangan membagikan informasi privasi pribadi Anda di sini.""
terms.title,"UI string from terms.title","Regulamin usługi Typesprout"
terms.titleSuffix,"UI string from terms.titleSuffix","Warunki korzystania z usługi"
test.chartDescription,"UI string from test.chartDescription",""Oben: Gesamtpunktetrend; Unten: Genauigkeitstrend. Zuerst die Genauigkeit über 90% sTabilisieren"
test.insightsSummary,"UI string from test.insightsSummary","Analiza szczegółowa (Trendy prędkości i dokładności)"
test.metricsTip,"UI string from test.metricsTip","Wyjaśnienie prędkości i dokładności"
test.questionText,"UI string from test.questionText","Vraagtekst (kan niet worden geselecteerd of gekopieerd)"
test.startMessage,"UI string from test.startMessage",""Setelah menekan MulAI"
test.title,"UI string from test.title","Test pisania"
timeSpent,"UI string from timeSpent","Czas spędzony: {{seconds}} sekund"
title,"UI string from title","Polityka prywatności Typesprout"
titleSuffix,"UI string from titleSuffix","Polityka prywatności"
totalQuestionChars,"UI string from totalQuestionChars",""Przykro mi"
ui.closeHint,"UI string from ui.closeHint","Sluit prompt"
ui.later,"UI string from ui.later","Później"
ui.loginSuggestion,"UI string from ui.loginSuggestion","نوصي باستخدام خيار "تسجيل الدخول باستخدام Google" في الزاوية العلوية اليمنى لحفظ درجاتك وتقدمك؛ يولي هذا الموقع أهمية للخصوصية وعدم الكشف عن الهوية ولن يخزن معلومات شخصية حساسة."
ui.string089,"UI string from ui.string089"," войдите в систему сначала.""
ui.string090,"UI string from ui.string090","Informacje osobiste"
ui.string091,"UI string from ui.string091","Wróć do Strony Głównej"
ui.string092,"UI string from ui.string092","Polityka prywatności"
ui.string093,"UI string from ui.string093","We verzamelen geen persoonlijke gegevens; statistische gegevens worden alleen gebruikt voor anonieme ranglijsten en leerfeedback."
ui.string094,"UI string from ui.string094","Sla je voortgang en geschiedenis op met alleen je Google-account."
ui.string095,"UI string from ui.string095","Jakie dane zbieramy?"
ui.string096,"UI string from ui.string096",""Raccogliamo solo i tuoi punteggi di digitazione"
ui.string097,"UI string from ui.string097","Gamitin ang data na ito upang magbigay ng personalized na feedback at ipakita ang iyong pag-unlad na paglalakbay."
ui.string154,"UI string from ui.string154","Warunki korzystania z usługi"
ui.string155,"UI string from ui.string155"," Anda setuju dengan syarat-syarat berikut:""
ui.string156,"UI string from ui.string156","Jesteś odpowiedzialny za własną naukę i postępy."
ui.string157,"UI string from ui.string157","Jakie są treści warunków?"
ui.string158,"UI string from ui.string158",""I termini includono: utilizzare il sito web solo per scopi educativi"
ui.string200,"UI string from ui.string200","نوصي باستخدام خيار "تسجيل الدخول باستخدام Google" في الزاوية العلوية اليمنى لحفظ درجاتك وتقدمك؛ يولي هذا الموقع أهمية للخصوصية وعدم الكشف عن الهوية ولن يخزن معلومات شخصية حساسة."
ui.string201,"UI string from ui.string201","Później"
ui.string202,"UI string from ui.string202","تذكير: لم تمارس اليوم! حرّك يديك كل يوم لمساعدة الشجرة الصغيرة على النمو بشكل أقوى."
upgradeRule1,"UI string from upgradeRule1","Ćwicz pisanie przez co najmniej 10 minut każdego dnia."
upgradeRule2,"UI string from upgradeRule2","Sure! Please provide the segments you would like me to translate."
upgradeRule3,"UI string from upgradeRule3","Zrób przynajmniej 3 testy pisania każdego dnia."
upgradeRule4,"UI string from upgradeRule4","Użyj prawidłowego ułożenia palców"
upgradeRule5,"UI string from upgradeRule5","Ćwicz na różnych poziomach trudności"
upgradeRule6,"UI string from upgradeRule6","Utrzymuj codzienną praktykę w regularności"
upgradeRules,"UI string from upgradeRules","Zasady aktualizacji"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Dziś: {current}/{total} (Pozostało {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Około {minutes} minut"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation","5 × précision)).""
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," au moins +1.""
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," Anda membutuhkan sekitar {minutes} menit lagi untuk mencapai batas.""
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," và cây sẽ lớn lên!""
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Dzisiejsze podsumowanie"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," Geschwindigkeit und Genauigkeit ab. Das tägliche Limit beträgt 100; kurze Übungen (≥5 Sekunden und Genauigkeit ≥30%) bringen mindestens +1.""
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Skuteczny czas: {minutes} minut · Zdobyte punkty: {current} / {total} (Pozostało {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Moje małe drzewko"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Przelicz aktywność i etap"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Che cos'è "Ricalcola Attività e Fase"? Rileggerà i tuoi record di test degli ultimi 5 giorni"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Wykres wzrostu"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Różne etapy wyglądu i warunki odblokowania (ilustracja)."
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Etap {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Początkujący・Domyślny wygląd"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Wyhoduj drugi liść"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Hiperplazja liściowa"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Gałęzie się rozciągają + gałęzie boczne"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Korona małego drzewa uformowała się (owocowanie)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Aktywny w ciągu ostatnich {days} dni"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Aktywne dni: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Itala ang "points" na iyong nakuha pagkatapos ng bawat pagsusulit (na magdadagdag din sa iyong XP)."
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Poin dihitung dari kecepatan × akurasi × waktu"
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Input efektif dari {days} hari terakhir akan mempengaruhi tahap bibit; semakin lama Anda tetap aktif"
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," memudahkan Anda untuk melacak usaha Anda.""
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ostatnie rekordy"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Pytanie {current}/{total} · Limit czasu {seconds} sekund · Znaki w tym pytaniu {chars} · Razem {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation","يرجى كتابة النص أدناه"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ładowanie..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Zezwól na Backspace"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Otwórz/Zamknij przestrzeń・R Resetuj・F Skup się・Enter Zatwierdź główny temat"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," eseguire "③ Sincronizzazione con un clic" in GAS o controllare/eseguire i permessi.""
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Dokładność {percent}% · Ocena ogólna {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Poprawne znaki/Łączna liczba znaków {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Każde wprowadzenie stanie się płynne."
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Poprawne nawyki pisania"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Średni wynik ogólny ({days} dni)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Total characters ({days} dni)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ja vs Cała strona ({days} dni)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Czas trwania {seconds} sekund"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Dokładność {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation","5 + 0"
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," 매 {interval} 초마다 최소 +{points} 점 (누적 가능); 최소 +{points2} 점은 ≥ {minTime} 초이고 정확도가 ≥ {minAcc2}%일 때. 최근 성과를 기반으로"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Que signifie "Recalculer l'activité et le stade" ? Cela relira vos enregistrements de test des {days} derniers jours"
