key,description,text
home.privacyNote,"UI string from home.privacyNote","لا يتم جمع بيانات شخصية؛ تُستخدم البيانات الإحصائية فقط للتصنيفات المجهولة وتعليقات التعلم."
home.tabs.leader,"UI string from home.tabs.leader","Pagsusuri ng Nangungunang Manlalaro"
home.tabs.visitors,"UI string from home.tabs.visitors","Pamamahagi ng Bisita"
home.title,"UI string from home.title","تايبسبروت — الكتابة للأطفال ونمو الأشجار"
home.upgradeRule1,"UI string from home.upgradeRule1",""Войдите в систему и практикуйте набор текста каждый день"
home.upgradeRule2,"UI string from home.upgradeRule2"," plus vous progresserez rAPIdement.""
home.upgradeRule3,"UI string from home.upgradeRule3"," чтобы начать получать результаты (плоды).""
home.upgradeRule4,"UI string from home.upgradeRule4",""L'attività negli ultimi 5 giorni farà salire o scendere il piccolo albero: più attività significa salire di livello"
home.upgradeRule5,"UI string from home.upgradeRule5",""Fino alla fase 5; se riEsci a mantenere la fase 5 ogni giorno"
home.upgradeRule6,"UI string from home.upgradeRule6"," il tempo del quiz può essere utilizzato per accumulare punti.""
home.upgradeRules,"UI string from home.upgradeRules"," toute pratique effectuée chaque jour s'accumulera ; plus vous tapez longtemps un jour donné"
home.visitorsDesc,"UI string from home.visitorsDesc","Pamahagi ng bansa ng mga bisita at manlalaro ng website (hindi nagpapakilala na istatistika)."
howToUpgrade,"UI string from howToUpgrade","Paano mag-upgrade"
introduction,"UI string from introduction"," quindi questa politica mira a spiegare quali dati raccogliamo e come utilizzeremo tali dati.""
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","Kodigo ng Klase"
leaderboard.tooltip,"UI string from leaderboard.tooltip",""🏆 Wie wird die Rangliste berechnet?&#10;• Tägliches Ranking: Die Leistung von heute (Ortszeit)&#10;• Gestern's Ranking: Die Leistung von gestern (Ortszeit)&#10;• Letztes Wochenranking: Leistung von Montag bis Sonntag der letzten Woche&#10;• Letztes Monatsranking: Leistung vom 1. bis zum Ende des letzten Monats&#10;&#10;📊 Wie wird die Punktzahl berechnet?&#10;• Gesamte Punktzahl = Schnellste GEschwindigkeit × Genauigkeitsrate × Übungszeit&#10;• Mehrere Übungen am selben Tag werden zur Berechnung kombiniert&#10;• Je länger die Übungszeit"
meta.gardenDescription,"UI string from meta.gardenDescription","Pabilisin ang paglago at mga gantimpala ng puno gamit ang mga typing points."
meta.homeDescription,"UI string from meta.homeDescription","Pagsasanay sa pagta-type ng mga bata at laro ng paglago ng puno. Sinusuportahan ang Tradisyunal na Tsino / Pinadaling Tsino / Ingles."
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","DAIly/Weekly/Monthly Ranggo ayon sa Wika."
meta.practiceDescription,"UI string from meta.practiceDescription",""Pratica di digitazione gratuita"
meta.profileDescription,"UI string from meta.profileDescription"," Noten und Präferenzen.""
meta.result,"UI string from meta.result","Resulta"
meta.resultDescription,"UI string from meta.resultDescription","Ang iyong mga resulta sa pagsusulit sa pagta-type."
meta.testDescription,"UI string from meta.testDescription",""Test a tempo"
nav.garden,"UI string from nav.garden","Magtanim ng puno"
nav.home,"UI string from nav.home","Bahay"
nav.leaderboard,"UI string from nav.leaderboard","Talaan ng Nangunguna"
nav.practice,"UI string from nav.practice","Sanayin"
nav.profile,"UI string from nav.profile","Personal"
nav.subtitle,"UI string from nav.subtitle","Pagsusulat ng mga Bata at Paglago ng Puno"
nav.test,"UI string from nav.test","Pagsubok"
notice,"UI string from notice",""죄송하지만"
percentile,"UI string from percentile","Higit sa tinatayang {{percent}}% ng mga tao"
profile.chartDescription,"UI string from profile.chartDescription"," puis accélérez progressivement.""
profile.classCode,"UI string from profile.classCode","Kodigo ng Klase"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder",""Inserisci un nome qualsiasi"
profile.classCodeTooltip,"UI string from profile.classCodeTooltip"," wenn bereits 5 vorhanden sind).""
recentValue,"UI string from recentValue","Kamakailan {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","Item {{number}}"
relativeScale,"UI string from relativeScale","المقياس النسبي: الأخضر ≤30% · الأصفر ≤70% · الأحمر ＞70% (بالنسبة لأعلى مفتاح خطأ؛ محسوب بناءً على معدل الخطأ "التراكمي الأحدث")"
result.accuracyTooltip,"UI string from result.accuracyTooltip"," sodass fehlende Zeichen die Genauigkeit verringern.""
result.chartDescription,"UI string from result.chartDescription"," améliorez la précision"
result.scoreTooltip,"UI string from result.scoreTooltip",""Skor Komposit = Kecepatan input yang dihitung hanya berdasarkan karakter yang benar. Metode perhitungan: Kecepatan (WPM/CPM) × Tingkat Akurasi. Tujuan: Untuk mensTabilkan tingkat akurasi terlebih dahulu"
section1.gameData.content,"UI string from section1.gameData.content","ウェブサイトで達成したすべてのタイピング練習スコア（速度（WPM）、正確性、所要時間など）が含まれます。このデータは、あなたの匿名ユーザーIDに関連付けられ、個人の履歴とリーダーボードを生成します。"
section1.gameData.title,"UI string from section1.gameData.title","Data ng Laro:"
section1.googleAuth.content,"UI string from section1.googleAuth.content","Googleアカウントでログインすると、私たちはGoogleの認証サービスを使用してあなたの身元を確認し、ユニークな匿名ユーザーIDを作成します。私たちはあなたのGoogleアカウントから実名や住所などの個人情報を積極的に要求したり、アクセスしたり、保存したりすることはありません。"
section1.googleAuth.title,"UI string from section1.googleAuth.title","Pagpapatotoo ng Google Sign-In:"
section1.principle,"UI string from section1.principle",""Мы придерживаемся принципа упрощения и собираем только те данные"
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense","Google AdSense (โฆษณา): เราอาจใช้ Google AdSense ในอนาคตเพื่อแสดงโฆษณาเพื่อสนับสนุนค่าใช้จ่ายในการดำเนินงานของเว็บไซต์ Google และพันธมิตรอาจใช้คุกกี้ (เช่น คุกกี้ DoubleClick) เพื่อแสดงโฆษณาที่ปรับให้เหมาะสมกับคุณตามประวัติการท่องเว็บที่ผ่านมา"
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics"," páginas visitadas e mAIs.""
section1.technicalData.title,"UI string from section1.technicalData.title","البيانات الفنية التي تم جمعها تلقائيًا بواسطة خدمات الطرف الثالث:"
section1.title,"UI string from section1.title"," которые мы собираем""
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content"," para análise estatística anônima e agrupamento de líderes. Não exigimos nem verificamos a precisão dessas informações.""
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","Ang gumagamit ay boluntaryong nagbigay ng hindi tiyak na impormasyon (opsyonal):"
section2.coreFunction,"UI string from section2.coreFunction"," 역사적인 차트를 제공하며"
section2.experienceOptimization,"UI string from section2.experienceOptimization"," der Beruf und andere Informationen"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance"," собранные через Google Analytics"
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis"," предоставленную пользователями на добровольной основе"
section2.title,"UI string from section2.title","2. Paano namin ginagamit ang iyong data"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer","クロスボーダー転送：GitHubおよびGoogle Firebaseのサーバーは、あなたの国の外（例：アメリカ合衆国）にある可能性があります。このサービスを利用することにより、あなたは自分のデータがこれらの海外サーバーに転送、保存、および処理されることを認識し、同意するものとします。"
section3.dataRetention,"UI string from section3.dataRetention",""Conservazione dei dati: Poiché questo servizio è completamente gratuito"
section3.storageLocation,"UI string from section3.storageLocation",""Posizione di archiviazione: Il codice di questo sito web è ospitato su GitHub"
section3.title,"UI string from section3.title","3. Imbakan ng Data at Paglipat sa Ibang Bansa"
section4.advertisingCookies,"UI string from section4.advertisingCookies"," si nous activons Google AdSense"
section4.functionalCookies,"UI string from section4.functionalCookies","الكوكيز الوظيفية: نستخدم الكوكيز للحفاظ على حالة تسجيل دخولك."
section4.title,"UI string from section4.title","4. Tungkol sa Cookies at Advertising"
section5.contactChannel,"UI string from section5.contactChannel"," 공식 GitHub Issues 페이지를 통해 요청을 제출해 주시기 바랍니다.""
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder"," nome real ou capturas de tela da conta. Precisamos apenas que você forneça seu nome de usuário no Typesprout e uma dEscrição do problema. Não entraremos em contato com você por meio de canAIs privados fora da Issue.""
section5.responseTime,"UI string from section5.responseTime"," werden wir so schnell wie möglich im Rahmen unserer Möglichkeiten antworten. Vielen Dank für Ihre Geduld und Ihr Verständnis.""
section5.title,"UI string from section5.title","5. Ang Iyong Mga Karapatan at Impormasyon sa Pakikipag-ugnayan"
speedChartAriaLabel,"UI string from speedChartAriaLabel"," migliore è la performance.""
speedChartTitle,"UI string from speedChartTitle","Kabuuang Iskor (Tamang Bilis)"
speedChartTooltip,"UI string from speedChartTooltip"," mieux c'est) ; Axe horizontal : Séquence temporelle. La ligne verte représente la vitesse basée uniquement sur les mots corrects"
speedScore,"UI string from speedScore","Overall Score: {{score}}"
terms.footer,"UI string from terms.footer","© 2025 Typesprout. Lahat ng karapatan ay nakalaan."
terms.lastUpdated,"UI string from terms.lastUpdated","آخر تحديث: 21 سبتمبر 2025"
terms.section1.content1,"UI string from terms.section1.content1","歡迎來到 Typesprout（以下簡稱「本服務」）。本服務是一個免費的非營利專案，由個別開發者維護，旨在為用戶（特別是兒童和學習者）提供一個簡單的線上打字練習環境。"
terms.section1.content2,"UI string from terms.section1.content2"," pare de usar o serviço imediatamente.""
terms.section1.title,"UI string from terms.section1.title","1. Pangkalahatang Probisyon at Pagtanggap ng Mga Tuntunin"
terms.section2.content1,"UI string from terms.section2.content1","الغرض الوحيد من هذه الخدمة هو توفير ممارسة مهارات الكتابة. إنها ليست أداة للبحث الأكاديمي أو التعليم الديني. كل محتوى الموقع مخصص فقط لهذا الغرض الواحد."
terms.section2.content2,"UI string from terms.section2.content2"," il contenuto del daTabase di domande di questo servizio proviene da più fonti. Dichiaramo quindi:""
terms.section2.content3,"UI string from terms.section2.content3"," 완전성 또는 충실성에 대한 보증이나 지지를 하지 않습니다. 모든 콘텐츠는 정확한 학술적 또는 종교적 참고 자료가 아닌 타이핑 연습 자료로 간주해야 합니다. 사용자는 사용 전에 이를 충분히 이해해야 합니다.""
terms.section2.listItem1,"UI string from terms.section2.listItem1"," gesammelt oder generiert und dienen nur zur Tippübung.""
terms.section2.listItem2,"UI string from terms.section2.listItem2",""Testo della Bibbia: Alcuni daTabase di domande bibliche provengono dal servizio API.Bible di terze parti. Quando quel servizio non è accessibile"
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","Layunin ng Serbisyo:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","Pinagmulan ng nilalaman ng tanong at disclAImer:"
terms.section2.title,"UI string from terms.section2.title","2. Paglalarawan ng Serbisyo at Mga Pinagmulan ng Nilalaman"
terms.section3.content1,"UI string from terms.section3.content1"," não comerciAIs e educacionAIs.""
terms.section3.content2,"UI string from terms.section3.content2"," servicios pagados o productos comerciales.""
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","Personal na Lisensya para sa Di-Kommerisyong Paggamit:"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","Mahigpit na ipinagbabawal para sa komersyal na paggamit:"
terms.section3.title,"UI string from terms.section3.title","3. Paggamit ng Awtorisasyon at Mga Paghihigpit"
terms.section4.content1,"UI string from terms.section4.content1",""Вы несете ответственность за безопасность информации для входа в вашу учетную запись и за все действия"
terms.section4.content2,"UI string from terms.section4.content2"," bots"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","Seguridad ng Account:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","Bawal na Pang-aabuso at Panlilinlang:"
terms.section4.title,"UI string from terms.section4.title","4. Mga Responsibilidad ng Gumagamit"
terms.section5.content1,"UI string from terms.section5.content1"," incluindo"
terms.section5.content2,"UI string from terms.section5.content2",""Non siamo responsabili per eventuali perdite o danni AI tuoi registri di pratica o AI dati degli utenti"
terms.section5.content3,"UI string from terms.section5.content3"," suspendre ou résilier définitivement ce service à tout moment et pour toute rAIson"
terms.section5.subtitle1,"UI string from terms.section5.subtitle1",""I'm sorry"
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","Data Naka-save:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","Karapatan na Wakasan ang Serbisyo:"
terms.section5.title,"UI string from terms.section5.title","5. Pahayag ng Pagtatangi at Mga Limitasyon ng Serbisyo"
terms.section6.content,"UI string from terms.section6.content",""우리는 귀하의 개인 정보를 보호하기 위해 최선을 다하고 있습니다. 이 서비스를 운영하는 데 필요한 최소한의 정보만 수집합니다. 자세한 내용은 개인정보처리방침을 참조하시기 바랍니다. 이 정책은 본 약관의 일부이며"
terms.section6.title,"UI string from terms.section6.title","6. Patakaran sa Privacy"
terms.section7.content1,"UI string from terms.section7.content1"," senden Sie diese bitte über unsere offizielle GitHub-Issues-Seite: https://github.com/yvEschen001/Typesprout-pubic/issues""
terms.section7.title,"UI string from terms.section7.title","7. Impormasyon sa Pakikipag-ugnayan"
terms.section7.warning,"UI string from terms.section7.warning","Si prega di notare che questa è una piattaforma pubblica e di non condividere qui le proprie informazioni personali."
terms.title,"UI string from terms.title","Mga Tuntunin ng Serbisyo ng Typesprout"
terms.titleSuffix,"UI string from terms.titleSuffix","Mga Tuntunin ng Serbisyo"
test.chartDescription,"UI string from test.chartDescription"," sTabilisez la précision au-dessus de 90 %"
test.insightsSummary,"UI string from test.insightsSummary","Masusing Pagsusuri (Mga Uso sa Bilis at Katumpakan)"
test.metricsTip,"UI string from test.metricsTip","Paliwanag sa Bilis at Katumpakan"
test.questionText,"UI string from test.questionText",""I'm sorry"
test.startMessage,"UI string from test.startMessage",""Dopo aver premuto Start"
test.title,"UI string from test.title","Pagsusulit sa Pagta-type"
timeSpent,"UI string from timeSpent","Oras na ginugol: {{seconds}} segundo"
title,"UI string from title","Patakaran sa Privacy ng Typesprout"
titleSuffix,"UI string from titleSuffix","Patakaran sa Privacy"
totalQuestionChars,"UI string from totalQuestionChars","Total word count: {{chars}} characters"
ui.closeHint,"UI string from ui.closeHint",""I'm sorry"
ui.later,"UI string from ui.later","Later"
ui.loginSuggestion,"UI string from ui.loginSuggestion",""Мы рекомендуем использовать опцию "Войти с помощью Google" в правом верхнем углу"
ui.string089,"UI string from ui.string089","กรุณาเข้าสู่ระบบก่อน。"
ui.string090,"UI string from ui.string090","Personal na Impormasyon"
ui.string091,"UI string from ui.string091","Bumalik sa Tahanan"
ui.string092,"UI string from ui.string092","Patakaran sa Privacy"
ui.string093,"UI string from ui.string093","نحن لا نجمع البيانات الشخصية؛ تُستخدم البيانات الإحصائية فقط للتصنيفات المجهولة وتعليقات التعلم."
ui.string094,"UI string from ui.string094","احفظ تقدمك وتاريخك باستخدام حسابك في Google فقط."
ui.string095,"UI string from ui.string095","Ano ang mga datos na kinokolekta namin?"
ui.string096,"UI string from ui.string096",""Wir sammeln nur Ihre Tippwerte"
ui.string097,"UI string from ui.string097"," чтобы предоставить персонализированную обратную связь и продемонстрировать ваш путь к прогрессу.""
ui.string154,"UI string from ui.string154","Mga Tuntunin ng Serbisyo"
ui.string155,"UI string from ui.string155"," accetti i seguenti termini:""
ui.string156,"UI string from ui.string156","Ikaw ang responsable sa iyong sariling pagkatuto at pag-unlad."
ui.string157,"UI string from ui.string157","Ano ang nilalaman ng mga tuntunin?"
ui.string158,"UI string from ui.string158",""Die Bedingungen umfassen: die Nutzung der Website nur zu Bildungszwecken"
ui.string200,"UI string from ui.string200",""Мы рекомендуем использовать опцию "Войти с помощью Google" в правом верхнем углу"
ui.string201,"UI string from ui.string201","Mamaya"
ui.string202,"UI string from ui.string202",""Напоминание: вы сегодня не практиковались! Двигайте руками каждый день"
upgradeRule1,"UI string from upgradeRule1","Magpraktis ng pagta-type ng hindi bababa sa 10 minuto araw-araw."
upgradeRule2,"UI string from upgradeRule2","I'm ready to assist you with the translation. Please provide the segments you would like to have translated."
upgradeRule3,"UI string from upgradeRule3","Kumpletuhin ang hindi bababa sa 3 pagsusulit sa pagta-type araw-araw."
upgradeRule4,"UI string from upgradeRule4","Gamitin ang tamang paglalagay ng daliri"
upgradeRule5,"UI string from upgradeRule5","Magsanay sa iba't ibang antas ng kahirapan"
upgradeRule6,"UI string from upgradeRule6","Panatilihin ang pagkakapare-pareho sa pang-araw-araw na pagsasanay"
upgradeRules,"UI string from upgradeRules","Upgrade Rules"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ngayon: {current}/{total} (Natitirang {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tinatayang {minutes} minuto"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," jusqu'à ×2) × (0"
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Limite quotidienne 100 ; règles d'encouragement : Si la précision ≥30 %"
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," hai bisogno di circa {minutes} minuti in più per raggiungere il limite.""
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," dan pohon akan tumbuh!""
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Buod Ngayon"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," à la vitesse et à la précision. La limite quotidienne est de 100 ; les courtes pratiques (≥5 secondes et précision ≥30%) rapportent au moins +1.""
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Epektibong input: {minutes} minuto · Nakuha na puntos: {current} / {total} (Natitirang {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ang aking munting puno"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Muling kalkulahin ang aktibidad at yugto"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Was ist "Aktivität und Phase neu berechnen"? Es wird Ihre Testaufzeichnungen der letzten 5 Tage erneut lesen"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Diagram ng Paglago"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Iba't ibang yugto ng hitsura at mga kundisyon para ma-unlock (ilustrasyon)."
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Stage {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Nagsisimula・Default na Hitsura"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Magpalago ng pangalawang dahon"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Leaf hyperplasia"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Mga sanga ay umaabot + mga gilid na sanga"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ang korona ng maliit na puno ay nabuo (namum пл)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Aktibo sa nakaraang {days} araw"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Active days: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," которые вы зарабатываете после каждого теста (что также добавит к вашему XP).""
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""I punti sono calcolati da velocità × precisione × tempo"
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""L'input effettivo degli ultimi {days} giorni influenzerà la fase di germoglio; più giorni rimani attivo"
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," rendendo facile per te tenere traccia dei tuoi sforzi.""
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Kamakailang Mga Tala"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tanong {current}/{total} · Limitasyon ng oras {seconds} segundo · Mga karakter sa tanong na ito {chars} · Kabuuan {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Пожалуйста"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Naglo-load..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Payagan ang Backspace"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Space Buksan/Sarado・R I-reset・F Tumutok・Enter Isumite ang Pangunahing Paksa"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," führen Sie bitte "③ Ein-Klick-Synchronisierung" in GAS aus oder überprüfen/führen Sie die Berechtigungen aus.""
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Accuracy {percent}% · Overall Score {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tamang mga karakter/Kabuuang mga karakter {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Bawat input ay magiging fluent."
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tamang mga gawi sa pagta-type"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Average Overall Score ({days} araw)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Total characters ({days} araw)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ako vs Buong site ({days} araw)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tagal {seconds} segundo"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Katumpakan {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Chaque test est calculé en fonction de "Temps × Vitesse × Précision" (minutes de base × (vitesse/cible"
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation","日次制限 {limit}；励ましルール：精度が {minAcc}% 以上の場合、{interval} 秒ごとに少なくとも +{points} ポイント（累積可能）；{minTime} 秒以上かつ精度が {minAcc2}% 以上の場合は少なくとも +{points2} ポイント。最近のパフォーマンスに基づくと、制限に達するには約 {remaining} 分が必要です。"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," 유효 입력 분을 계산하며"
