key,description,text
home.upgradeRules,"UI string from home.upgradeRules",""Quy tắc nâng cấp: Trong 5 ngày cuối"
home.visitorsDesc,"UI string from home.visitorsDesc","Розподіл країн відвідувачів сайту та гравців (анонімна статистика)."
howToUpgrade,"UI string from howToUpgrade","Як оновити"
introduction,"UI string from introduction","مرحبًا بك في Typesprout! هذا موقع مجاني لممارسة الكتابة أنشأه مطور فردي بدافع الشغف. نحن نفهم أن خصوصيتك مهمة، لذا تهدف هذه السياسة إلى توضيح البيانات التي نجمعها وكيف سنستخدم تلك البيانات."
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","Код класу"
leaderboard.tooltip,"UI string from leaderboard.tooltip","🏆 การจัดอันดับคะแนนคำนวณอย่างไร?&#10;• การจัดอันดับรายวัน: ผลงานของวันนี้ (ตามเวลาท้องถิ่น)&#10;• การจัดอันดับเมื่อวาน: ผลงานของเมื่อวาน (ตามเวลาท้องถิ่น)&#10;• การจัดอันดับสัปดาห์ที่แล้ว: ผลงานตั้งแต่วันจันทร์ถึงวันอาทิตย์ของสัปดาห์ที่แล้ว&#10;• การจัดอันดับเดือนที่แล้ว: ผลงานตั้งแต่วันที่ 1 ถึงสิ้นเดือนที่แล้ว&#10;&#10;📊 คะแนนคำนวณอย่างไร?&#10;• คะแนนรวม = ความเร็วที่เร็วที่สุด × อัตราความถูกต้อง × เวลาฝึกซ้อม&#10;• การฝึกซ้อมหลายครั้งในวันเดียวกันจะถูกรวมเข้าด้วยกันในการคำนวณ&#10;• เวลาฝึกซ้อมที่นานขึ้น คะแนนจะสูงขึ้น&#10;&#10;💡 ข้อความเตือนเล็กน้อย: ฝึกซ้อมนิดหน่อยทุกวัน แล้วต้นไม้เล็กๆ จะเติบโต!"
meta.gardenDescription,"UI string from meta.gardenDescription","Прискорте зростання та винагороди дерева за допомогою очок набору тексту."
meta.homeDescription,"UI string from meta.homeDescription","Дитяча практика набору тексту та гра з ростом дерев. Підтримує традиційний китайський / спрощений китайський / англійський."
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","Щоденні/Щотижневі/Щомісячні рейтинги за мовою."
meta.practiceDescription,"UI string from meta.practiceDescription"," sumusuporta sa mga paraan ng pag-input at iba't ibang mode.""
meta.profileDescription,"UI string from meta.profileDescription","معلوماتك الشخصية، درجتك، وتفضيلاتك."
meta.result,"UI string from meta.result","Результат"
meta.resultDescription,"UI string from meta.resultDescription","Ваші результати тесту на друк."
meta.testDescription,"UI string from meta.testDescription"," ipinapakita ang katumpakan at kabuuang iskor.""
nav.garden,"UI string from nav.garden","Посадіть дерево"
nav.home,"UI string from nav.home","Головна"
nav.leaderboard,"UI string from nav.leaderboard","Таблиця лідерів"
nav.practice,"UI string from nav.practice","Практика"
nav.profile,"UI string from nav.profile","Особистий"
nav.subtitle,"UI string from nav.subtitle","Дитячий набір тексту та ріст дерев"
nav.test,"UI string from nav.test","Тест"
notice,"UI string from notice"," compreso e accettato tutti i contenuti di questa politica.""
percentile,"UI string from percentile","Більше ніж приблизно {{percent}}% людей"
profile.chartDescription,"UI string from profile.chartDescription","ด้านบน: แนวโน้มคะแนนรวม; ด้านล่าง: แนวโน้มความแม่นยำ เริ่มต้นด้วยการเพิ่มความแม่นยำ จากนั้นค่อยๆ เพิ่มความเร็ว"
profile.classCode,"UI string from profile.classCode","Код класу"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder"," basta iwasan ang mga duplicate.""
profile.classCodeTooltip,"UI string from profile.classCodeTooltip",""Natatangi sa buong site (3–50 na karakter; hindi maaaring magsama ng /). Ginagamit para sa mga kumpetisyon at pag-grupo ng leaderboard; hanggang 5 ang maaaring idagdag. Maaaring lumikha ng bagong mga code ang mga guro; kapag nalikha na"
recentValue,"UI string from recentValue","Нещодавно {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","Item {{number}}"
relativeScale,"UI string from relativeScale","Relatív skála: Zöld ≤30% · Sárga ≤70% · Piros ＞70% (a legmagasabb hibakulcs relatív értékében; a "legutóbbi kumulatív" hibaarány alapján számítva)"
result.accuracyTooltip,"UI string from result.accuracyTooltip",""Katatagan = Tamang mga Karakter ÷ Kabuuang mga Karakter sa Prompt. Tandaan: Ang mga Karakter na Hindi Nailagay ay binibilang din sa kabuuang mga karakter"
result.chartDescription,"UI string from result.chartDescription"," cải thiện độ chính xác"
result.scoreTooltip,"UI string from result.scoreTooltip",""Samengestelde Score = De invoersnelheid berekend op basis van alleen correcte karakters. Berekeningsmethode: Snelheid (WPM/CPM) × Nauwkeurigheidspercentage. Doel: Eerst het nauwkeurigheidspercentage stabiliseren"
section1.gameData.content,"UI string from section1.gameData.content"," den Sie auf der Website erreichen"
section1.gameData.title,"UI string from section1.gameData.title","Гра Дані:"
section1.googleAuth.content,"UI string from section1.googleAuth.content"," accederemo o memorizzeremo alcun dato personale dalla tua account Google"
section1.googleAuth.title,"UI string from section1.googleAuth.title","Аутентифікація через Google Sign-In:"
section1.principle,"UI string from section1.principle"," jotka ovat tarpeen palvelujemme toiminnan ylläpitämiseksi:""
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense","Google AdSense (annonser): Vi kan använda Google AdSense i framtiden för att visa annonser för att stödja driftskostnaderna för webbplatsen. Google och dess partners kan använda cookies (såsom DoubleClick-cookien) för att visa dig personliga annonser baserat på din tidigare webbläsarhistorik."
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics",""Google Analytics: Wir verwenden diesen Dienst"
section1.technicalData.title,"UI string from section1.technicalData.title","Harmadik féltől származó szolgáltatások által automatikusan gyűjtött technikai adatok:"
section1.title,"UI string from section1.title","1. Tipuri de date pe care le colectăm"
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content",""Puoi fornire facoltativamente la tua fascia di età"
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","Користувач добровільно надав неточну інформацію (необов'язково):"
section2.coreFunction,"UI string from section2.coreFunction"," fornire grafici storici e classifiche globali.""
section2.experienceOptimization,"UI string from section2.experienceOptimization","การปรับแต่งประสบการณ์: อายุ อาชีพ และข้อมูลอื่น ๆ ที่คุณให้โดยสมัครใจจะถูกนำมาใช้เพื่อจับคู่คุณกับชุดคำถามการฝึกพิมพ์ที่เหมาะสมมากขึ้น"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance","Întreținerea serviciului: Datele tehnice colectate prin Google Analytics ne ajută să înțelegem performanța site-ului și să remediem problemele potențiale."
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis"," for at forstå den samlede profil af brugergruppen og forbedre vores tjenester.""
section2.title,"UI string from section2.title","2. Як ми використовуємо ваші дані"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer"," negli Stati Uniti). Utilizzando questo servizio"
section3.dataRetention,"UI string from section3.dataRetention"," hindi namin maaasahan ang permanenteng pag-iimbak ng data. Inilalaan namin ang karapatan na tanggalin ang ilan o lahat ng data ng gumagamit nang walang paunang abiso.""
section3.storageLocation,"UI string from section3.storageLocation"," habang ang iyong game data at mga impormasyong ibinigay nang kusa ay naka-imbak sa isang database sa Google Firebase.""
section3.title,"UI string from section3.title","3. Зберігання даних та трансфер через кордон"
section4.advertisingCookies,"UI string from section4.advertisingCookies"," Google akan menggunakan cookie untuk menampilkan iklan. Anda dapat mengunjungi halaman pengaturan iklan Google (https://adssettings.google.com/) kapan saja untuk mengelola atau keluar dari iklan yang dipersonalisasi.""
section4.functionalCookies,"UI string from section4.functionalCookies","Funkční cookies: Používáme cookies k udržení vašeho stavu přihlášení."
section4.title,"UI string from section4.title","4. Про файли cookie та рекламу"
section5.contactChannel,"UI string from section5.contactChannel"," koreksi"
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder"," fügen Sie bitte keine personenbezogenen Informationen in den InhAlt des Issues ein"
section5.responseTime,"UI string from section5.responseTime","نظرًا لأن هذا المشروع يتم صيانته بواسطة فرد، سنرد في أقرب وقت ممكن ضمن قدراتنا. شكرًا لصبرك وتفهمك."
section5.title,"UI string from section5.title","5. Ваші права та контактна інформація"
speedChartAriaLabel,"UI string from speedChartAriaLabel",""Algemene Score Trendgrafiek: Hoe hoger de lijn"
speedChartTitle,"UI string from speedChartTitle","Загальний бал (Правильна швидкість)"
speedChartTooltip,"UI string from speedChartTooltip",""Trục đứng: Điểm tổng thể (càng cao càng tốt); Trục ngang: Thứ tự thời gian. Đường màu xanh lá cây đại diện cho tốc độ dựa chỉ vào số từ đúng"
speedScore,"UI string from speedScore","Загальний бал: {{score}}"
terms.footer,"UI string from terms.footer","© 2025 Typesprout. Усі права захищено."
terms.lastUpdated,"UI string from terms.lastUpdated","Poslední aktualizace: 21. září 2025"
terms.section1.content1,"UI string from terms.section1.content1"," поддерживаемым отдельными разработчиками"
terms.section1.content2,"UI string from terms.section1.content2"," dass Sie die Bedingungen dieser Nutzungsbedingungen (im Folgenden als "dieses Abkommen" bezeichnet) gelesen"
terms.section1.title,"UI string from terms.section1.title","1. Загальні положення та прийняття умов"
terms.section2.content1,"UI string from terms.section2.content1","A szolgáltatás egyetlen célja a gépelési készségek gyakorlása. Ez nem akadémiai kutatási vagy vallási oktatási eszköz. Az összes weboldal tartalom kizárólag erre a célra szolgál."
terms.section2.content2,"UI string from terms.section2.content2",""Om een rijke oefentekst te bieden"
terms.section2.content3,"UI string from terms.section2.content3"," kelengkapan"
terms.section2.listItem1,"UI string from terms.section2.listItem1","تم تحليل بعض مقالات الممارسة أو جمعها أو إنشاؤها بواسطة نماذج الذكاء الاصطناعي (مثل ChatGPT) وهي مخصصة لممارسة الكتابة فقط."
terms.section2.listItem2,"UI string from terms.section2.listItem2"," maaaring makabuo ng Alternatibong teksto ang AI model.""
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","Мета служби:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","Джерело вмісту банку запитань та відмова від відповідальності:"
terms.section2.title,"UI string from terms.section2.title","2. Опис послуги та джерела контенту"
terms.section3.content1,"UI string from terms.section3.content1",""Wir gewähren Ihnen eine persönliche"
terms.section3.content2,"UI string from terms.section3.content2"," 재판매"
terms.section3.subtitle1,"UI string from terms.section3.subtitle1",""Személyes"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","Суворо заборонено для комерційного використання:"
terms.section3.title,"UI string from terms.section3.title","3. Авторизація використання та обмеження"
terms.section4.content1,"UI string from terms.section4.content1",""Olet vastuussa tilisi kirjautumistietojen turvallisuudesta ja kaikista toiminnoista"
terms.section4.content2,"UI string from terms.section4.content2",""귀하는 이 서비스의 정상적인 운영을 어떤 방식으로든 공격"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","Безпека облікового запису:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","Заборонене зловживання та шахрайство:"
terms.section4.title,"UI string from terms.section4.title","4. Обов'язки користувача"
terms.section5.content1,"UI string from terms.section5.content1"," y compris mAIs sans s'y limiter à la sTabilité"
terms.section5.content2,"UI string from terms.section5.content2"," ni hindi namin ginagarantiyahan ang permanenteng pag-iingat ng data.""
terms.section5.content3,"UI string from terms.section5.content3"," tạm ngừng hoặc chấm dứt vĩnh viễn dịch vụ này bất cứ lúc nào vì bất kỳ lý do gì mà không cần thông báo trước.""
terms.section5.subtitle1,"UI string from terms.section5.subtitle1","Please provide the text you would like to have translated."
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","Дані збережено:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","Право на припинення обслуговування:"
terms.section5.title,"UI string from terms.section5.title","5. Відмова від відповідальності та обмеження послуг"
terms.section6.content,"UI string from terms.section6.content",""Ci impegniamo a proteggere la tua privacy. Raccogliamo solo le informazioni minime necessarie per gestire questo servizio. Per ulteriori dettagli"
terms.section6.title,"UI string from terms.section6.title","6. Політика конфіденційності"
terms.section7.content1,"UI string from terms.section7.content1","إذا كان لديك أي أسئلة حول هذه الشروط والأحكام، يرجى تقديمها من خلال صفحة مشكلات GitHub الرسمية الخاصة بنا: https://github.com/yvEschen001/Typesprout-pubic/issues"
terms.section7.title,"UI string from terms.section7.title","7. Контактна інформація"
terms.section7.warning,"UI string from terms.section7.warning",""Mangyaring tandaan na ito ay isang pampublikong platform"
terms.title,"UI string from terms.title","Умови обслуговування Typesprout"
terms.titleSuffix,"UI string from terms.titleSuffix","Умови обслуговування"
test.chartDescription,"UI string from test.chartDescription"," ổn định độ chính xác trên 90%"
test.insightsSummary,"UI string from test.insightsSummary","Глибокий аналіз (Тенденції швидкості та точності)"
test.metricsTip,"UI string from test.metricsTip","Швидкість та точність пояснення"
test.questionText,"UI string from test.questionText","Kérdés szöveg (nem választható vagy másolható)"
test.startMessage,"UI string from test.startMessage",""Pagkatapos pindutin ang Start"
test.title,"UI string from test.title","Тест на друк"
timeSpent,"UI string from timeSpent","Час витрачено: {{seconds}} секунд"
title,"UI string from title","Політика конфіденційності Typesprout"
titleSuffix,"UI string from titleSuffix","Політика конфіденційності"
totalQuestionChars,"UI string from totalQuestionChars",""I'm sorry"
ui.closeHint,"UI string from ui.closeHint","Prompt bezárása"
ui.later,"UI string from ui.later","Пізніше"
ui.loginSuggestion,"UI string from ui.loginSuggestion","Vă recomandăm să folosiți opțiunea "Conectați-vă cu Google" din colțul din dreapta sus pentru a vă salva scorurile și progresul; acest site web apreciază anonimatul și confidențialitatea și nu va stoca informații personale sensibile."
ui.string089,"UI string from ui.string089","Te rog să te conectezi mai întâi."
ui.string090,"UI string from ui.string090","Особиста інформація"
ui.string091,"UI string from ui.string091","Назад на головну"
ui.string092,"UI string from ui.string092","Політика конфіденційності"
ui.string093,"UI string from ui.string093","Nem gyűjtünk személyes adatokat; a statisztikai adatokat csak névtelen rangsorolásra és tanulási visszajelzésre használjuk."
ui.string094,"UI string from ui.string094","Uložte svůj pokrok a historii pomocí pouze svého účtu Google."
ui.string095,"UI string from ui.string095","Які дані ми збираємо?"
ui.string096,"UI string from ui.string096"," точность и время практики. Мы не собираем личную конфиденциальную информацию"
ui.string097,"UI string from ui.string097","Χρησιμοποίησε αυτά τα δεδομένα για να παρέχεις εξατομικευμένη ανατροφοδότηση και να επιδείξεις την πορεία της προόδου σου."
ui.string154,"UI string from ui.string154","Умови обслуговування"
ui.string155,"UI string from ui.string155",""Door deze website te gebruiken"
ui.string156,"UI string from ui.string156","Ви відповідаєте за своє навчання та прогрес."
ui.string157,"UI string from ui.string157","Що містять умови?"
ui.string158,"UI string from ui.string158"," และเคารพผู้ใช้คนอื่น ๆ.""
ui.string200,"UI string from ui.string200","Vă recomandăm să folosiți opțiunea "Conectați-vă cu Google" din colțul din dreapta sus pentru a vă salva scorurile și progresul; acest site web apreciază anonimatul și confidențialitatea și nu va stoca informații personale sensibile."
ui.string201,"UI string from ui.string201","Пізніше"
ui.string202,"UI string from ui.string202","Atenție: nu ai exersat astăzi! Mișcă-ți mâinile în fiecare zi pentru a ajuta copăcelul să crească mai puternic."
upgradeRule1,"UI string from upgradeRule1","Практикуйте набір тексту щонайменше 10 хвилин щодня."
upgradeRule2,"UI string from upgradeRule2","I'm ready to assist with the translation. Please provide the segments you would like me to translate."
upgradeRule3,"UI string from upgradeRule3","Завершуйте принаймні 3 тести на друк щодня."
upgradeRule4,"UI string from upgradeRule4","Використовуйте правильне розташування пальців"
upgradeRule5,"UI string from upgradeRule5","Практикуйте різні рівні складності"
upgradeRule6,"UI string from upgradeRule6","Підтримуйте щоденну практику послідовно"
upgradeRules,"UI string from upgradeRules","Правила оновлення"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Сьогодні: {current}/{total} (Залишилось {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Приблизно {minutes} хвилин"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Làm thế nào để kiếm điểm? Mỗi bài kiểm tra được tính dựa trên "thời gian × tốc độ × độ chính xác" (cơ sở × phút × (tốc độ/mục tiêu"
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," setidaknya +1.""
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," kailangan mo ng humigit-kumulang {minutes} pang minuto upang maabot ang limit.""
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Małe przypomnienie: Ćwicz trochę każdego dnia"
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Сьогоднішнє резюме"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Как генерируются очки? Они основаны на сегодняшнем тесте и связаны с эффективным временем ввода"
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ефективний ввід: {minutes} хвилин · Набрані бали: {current} / {total} (Залишилось {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Моє маленьке деревце"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Перерахувати активність та етап"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," рассчитает эффективные минуты ввода и обновит список активности и текущий этап.""
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Діаграма зростання"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Різні етапи зовнішнього вигляду та умови розблокування (ілюстрація)."
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Етап {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Бурхливий・За замовчуванням"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Виростити друге листя"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Листкова гіперплазія"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Гілки розширюються + бічні гілки"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Крона маленького дерева сформувалася (плодоносна)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Активний за останні {days} днів"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Активні дні: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," jotka ansaitset jokaisen testin jälkeen (mikä myös lisää XP:täsi).""
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," na ginagamit upang itaguyod ang paglago ng maliit na puno.""
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," mas madali itong mamunga.""
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""De onderstaande lijst toont elk record van prestaties"
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Останні записи"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Запитання {current}/{total} · Ліміт часу {seconds} секунд · Символів у цьому запитанні {chars} · Всього {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Παρακαλώ πληκτρολογήστε το κείμενο παρακάτω"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Завантаження..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Дозволити Backspace"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Відкрити/Закрити простір・R Скинути・F Зосередитися・Enter Відправити Головна тема"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation","فشل استرجاع السؤال أو البيانات فارغة: تم التبديل تلقائيًا إلى بنك الأسئلة الاحتياطي المحلي (لا يؤثر على الإجابة). لاستخدام بنك الأسئلة السحابي، يرجى تشغيل "③ مزامنة بنقرة واحدة" في GAS أو التحقق من الأذونات/تنفيذها."
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Точність {percent}% · Загальний бал {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Вірні символи/Всього символів {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Кожен ввід стане вільним."
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Правильні звички набору тексту"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Середній загальний бал ({days} днів)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Всього символів ({days} днів)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Я проти всього сайту ({days} днів)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Тривалість {seconds} секунд"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Точність {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation","5 × precisione))""
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Limite giornaliero {limit}; Regola di incoraggiamento: Quando l'accuratezza ≥ {minAcc}%"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation","""Recalculate Activity and Stage" là gì? Nó sẽ đọc lại các bản ghi kiểm tra của bạn từ {days} ngày trước"
