key,description,text
home.googleUsersCount,"UI string from home.googleUsersCount","Google 登入用户数"
home.googleUsersTooltip,"UI string from home.googleUsersTooltip","使用 Google 帐号登入的用户总数"
home.heroSubtitle,"UI string from home.heroSubtitle","每次输入都会化成能量浇灌你的树，支援多语系，建立正确打字习惯与专注力。"
home.heroTitle,"UI string from home.heroTitle","孩子打字，树苗长高。"
home.howToUpgrade,"UI string from home.howToUpgrade","怎么升级？"
home.leaderEmpty,"UI string from home.leaderEmpty","暂无资料"
home.leaderViewFull,"UI string from home.leaderViewFull","查看完整排行"
home.privacyNote,"UI string from home.privacyNote","不搜集个资；统计数据仅用于匿名排行与学习回馈。"
home.tabs.leader,"UI string from home.tabs.leader","排行榜预览"
home.tabs.visitors,"UI string from home.tabs.visitors","访客分布"
home.title,"UI string from home.title","TypeSprout — 儿童打字与种树成长"
home.upgradeRule1,"UI string from home.upgradeRule1","每天登入并练习打字，累积时间；只要开始测验，就会产生「有效输入时间」。"
home.upgradeRule2,"UI string from home.upgradeRule2","每天只要有练习就会累积活跃；输入越久，成长越快。"
home.upgradeRule3,"UI string from home.upgradeRule3","到达第 5 等级，可以开始结果（长出果实）。"
home.upgradeRule4,"UI string from home.upgradeRule4","最近 5 天的活跃会让小树往上或往下：活跃多就升级，活跃少就降级。"
home.upgradeRule5,"UI string from home.upgradeRule5","最高到阶段 5；若能每天都维持阶段 5，就会持续长出果实。"
home.upgradeRule6,"UI string from home.upgradeRule6","收集到的果实将依排名提供平台奖励；目前可先以测验时间作为积分累计。"
home.upgradeRules,"UI string from home.upgradeRules","升级规则：最近 5 天，每天任意练习都会累积；当天输入越久越容易升级。最高阶段 5。"
home.visitorsDesc,"UI string from home.visitorsDesc","网站访客与玩家的国家分布（匿名统计）。"
howToUpgrade,"UI string from howToUpgrade","如何升级"
introduction,"UI string from introduction","欢迎使用 TypeSprout！这是一个由个人开发者出于兴趣而创建的免费打字练习网站。我们深知您的隐私至关重要，因此本政策旨在说明我们会收集哪些资料，以及我们将如何使用这些资料。"
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","班级代码"
leaderboard.tooltip,"UI string from leaderboard.tooltip","🏆 排行榜怎么算的？ &#10;• 本日排行：今天（本地时间）的成绩&#10;• 昨日排行：昨天（本地时间）的成绩&#10;• 上周排行：上周一到周日的成绩&#10;• 上个月排行：上个月1号到月底的成绩&#10;&#10;📊 分数怎么算？ &#10;• 综合分数 = 最快速度 × 正确率 × 练习时间&#10;• 同一天多次练习会合并计算&#10;• 练习时间越长，分数越高&#10;&#10;💡 小提醒：每天练习一点点，小树就会长大喔！"
meta.gardenDescription,"UI string from meta.gardenDescription","以打字点数推进树的成长与奖励。"
meta.homeDescription,"UI string from meta.homeDescription","儿童打字练习与种树成长游戏。支援繁体中文/简体中文/英文"
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","依语言的每日/每周/每月排行榜。"
meta.practiceDescription,"UI string from meta.practiceDescription","免费打字练习，支援输入法与多种模式。"
meta.profileDescription,"UI string from meta.profileDescription","你的个人资讯、年级与偏好设定。"
meta.result,"UI string from meta.result","结果"
meta.resultDescription,"UI string from meta.resultDescription","你的打字测验结果。"
meta.testDescription,"UI string from meta.testDescription","计时测验，显示正确率与综合分数。"
nav.garden,"UI string from nav.garden","种树"
nav.home,"UI string from nav.home","首页"
nav.leaderboard,"UI string from nav.leaderboard","排行榜"
nav.practice,"UI string from nav.practice","练习"
nav.profile,"UI string from nav.profile","个人"
nav.subtitle,"UI string from nav.subtitle","儿童打字与种树成长"
nav.test,"UI string from nav.test","测验"
notice,"UI string from notice","请注意：本服务为非盈利性质，所有功能均「依现状」提供。若您不同意本隐私权政策的任何条款，请立即停止使用本服务。继续使用即代表您已阅读、理解并同意本政策的全部内容。"
percentile,"UI string from percentile","超过约 {{percent}}% 人"
profile.chartDescription,"UI string from profile.chartDescription","上：综合分数趋势；下：正确率趋势。先把正确率拉高，再慢慢变快。"
profile.classCode,"UI string from profile.classCode","班级代码"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder","输入任意名称，避免重复即可"
profile.classCodeTooltip,"UI string from profile.classCodeTooltip","全站唯一（3–50 字；不可包含 /）。用于比赛与排行榜分组；可加入最多 5 个。老师可建立新代码；建立后会自动加入（已满 5 不自动）。"
recentValue,"UI string from recentValue","最近 {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","第 {{number}} 笔"
relativeScale,"UI string from relativeScale","相对刻度：绿 ≤30% · 黄 ≤70% · 红 ＞70%（相对于最高错误键；依「最近累积」错误率计算）"
result.accuracyTooltip,"UI string from result.accuracyTooltip","正确率 = 正确字 ÷ 题目总字。注意：没输入的字也算在题目总字内，所以多漏字会让正确率下降。"
result.chartDescription,"UI string from result.chartDescription","上：综合分数趋势；下：正确率趋势。综合分数把速度与正确率一起算。先把正确率提高，再慢慢变快。"
result.scoreTooltip,"UI string from result.scoreTooltip","综合分数 = 只计正确字的输入速度。计算方式：速度（WPM/CPM）× 正确率。用意：先把正确率练稳，再慢慢变快。"
section1.gameData.content,"UI string from section1.gameData.content","您在网站上进行的每一次打字练习成绩，包括速度 (WPM)、准确度、所用时间等。这些数据会与您的匿名用户ID关联，用于生成您的个人历史记录和排行榜。"
section1.gameData.title,"UI string from section1.gameData.title","游戏数据："
section1.googleAuth.content,"UI string from section1.googleAuth.content","当您使用 Google 帐户登入时，我们仅会利用 Google 的认证服务来验证您的身分并为您创建一个独一无二的匿名用户ID。我们不会主动请求、存取或储存您 Google 帐户中的任何个人隐私资料，例如您的真实姓名、地址。"
section1.googleAuth.title,"UI string from section1.googleAuth.title","Google 登入认证："
section1.principle,"UI string from section1.principle","我们秉持最简化原则，仅收集维持服务运作所必需的资料："
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense","Google AdSense (广告)：我们未来可能会使用 Google AdSense 来投放广告，以支持网站的营运成本。 Google 及其合作伙伴可能会使用 Cookies (例如 DoubleClick Cookie) 来根据您过去的造访记录向您展示个人化广告。"
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics","Google Analytics：我们使用此服务分析网站流量，以了解服务的使用情况。它会收集您的 IP 位址、浏览器类型、作业系统、浏览页面等匿名化资讯。"
section1.technicalData.title,"UI string from section1.technicalData.title","由第三方服务自动收集的技术资料："
section1.title,"UI string from section1.title","1. 我们收集的资料类型"
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content","您可以选择性地提供您的年龄范围、职业领域、语言或地区。这些资讯并非强制性，其主要目的是为了优化题库推荐、用于匿名的统计分析及排行榜分组。我们不要求、也不会验证这些资讯的准确性。"
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","用户自愿提供的非精确资讯 (可选填)："
section2.coreFunction,"UI string from section2.coreFunction","核心功能：您的匿名用户ID和游戏数据是本服务核心功能的一部分，用于记录您的成绩、提供历史图表及全球排行榜。"
section2.experienceOptimization,"UI string from section2.experienceOptimization","体验优化：您自愿提供的年龄、职业等资讯，将被用来为您匹配更合适的打字练习题库。"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance","服务维护：透过 Google Analytics 收集的技术资料有助于我们了解网站的运行状况并修复潜在问题。"
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis","统计分析：我们会将所有用户自愿提供的资讯进行匿名化和聚合化处理，用于了解用户群体的整体轮廓，以改善服务。"
section2.title,"UI string from section2.title","2. 我们如何使用您的资料"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer","跨境传输：GitHub 和 Google Firebase 的伺服器可能位于您所在国家之外（例如美国）。您使用本服务即表示您理解并同意，您的资料将被传输、储存和处理于这些位于海外的伺服器上。"
section3.dataRetention,"UI string from section3.dataRetention","资料存续性：由于本服务完全免费，我们无法保证资料的永久保存。我们保留在未通知的情况下清除部分或全部用户数据的权利。"
section3.storageLocation,"UI string from section3.storageLocation","储存位置：本网站的程式码托管于 GitHub，而您的游戏数据和自愿提供的资讯则储存在 Google Firebase 的资料库中。"
section3.title,"UI string from section3.title","3. 资料储存与跨境传输"
section4.advertisingCookies,"UI string from section4.advertisingCookies","广告 Cookies：如上所述，若我们启用 Google AdSense，Google 将使用 Cookies 来投放广告。您可以随时造访 Google 的广告设定页面 (https://adssettings.google.com/) 来管理或选择退出个人化广告。"
section4.functionalCookies,"UI string from section4.functionalCookies","功能性 Cookies：我们使用 Cookies 来维持您的登入状态。"
section4.title,"UI string from section4.title","4. 关于 Cookies 与广告"
section5.contactChannel,"UI string from section5.contactChannel","联络管道：若您对本隐私政策有任何疑问，或希望行使您的资料权利（如查询、更正、删除），请透过我们的官方 GitHub Issues 页面提出请求。"
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder","重要提醒：请注意，GitHub Issues 是一个公开的平台。为了保护您的个人隐私，请绝对不要在 Issue 的内容中留下任何个人识别资讯，例如您的电子邮件地址、真实姓名或帐号截图。我们仅需您提供在 TypeSprout 上的用户名称 (Username) 和问题描述即可。我们不会透过 Issue 以外的任何私人管道与您联系。"
section5.responseTime,"UI string from section5.responseTime","由于本专案为个人维护，我们会在能力范围内尽快回覆，感谢您的耐心与理解。"
section5.title,"UI string from section5.title","5. 您的权利与联络方式"
speedChartAriaLabel,"UI string from speedChartAriaLabel","综合分数趋势图：线越高代表表现越好"
speedChartTitle,"UI string from speedChartTitle","综合分数（正确速度）"
speedChartTooltip,"UI string from speedChartTooltip","纵轴：综合分数（越高越好）；横轴：时间顺序。绿线表示只计正确字的速度，综合了速度与正确率。"
speedScore,"UI string from speedScore","综合分数：{{score}}"
terms.footer,"UI string from terms.footer","© 2025 TypeSprout. 版权所有。"
terms.lastUpdated,"UI string from terms.lastUpdated","最后更新日期：2025年9月21日"
terms.section1.content1,"UI string from terms.section1.content1","欢迎使用 TypeSprout（下称「本服务」）。本服务是一个由个人开发者维护的免费、非盈利专案，旨在为使用者（特别是儿童与学习者）提供一个单纯的线上打字练习环境。"
terms.section1.content2,"UI string from terms.section1.content2","当您存取或使用本服务时，即表示您已阅读、理解并同意接受本《服务条款》（下称「本条款」）所有内容的约束。若您不同意本条款的任何部分，请立即停止使用本服务。"
terms.section1.title,"UI string from terms.section1.title","1. 总则与接受条款"
terms.section2.content1,"UI string from terms.section2.content1","本服务的唯一目的是提供打字技巧练习。它并非学术研究或宗教教育工具。所有网站内容均为此单一目的服务。"
terms.section2.content2,"UI string from terms.section2.content2","为了提供丰富的练习文本，本服务的题库内容来自多个来源。我们在此特别声明："
terms.section2.content3,"UI string from terms.section2.content3","准确性免责：因此，我们不对任何题库内容的准确性、完整性、或特定圣经版本的忠实度作任何保证或背书。所有内容都应被视为打字练习材料，而非精确的学术或宗教参考资料。请使用者在使用前充分理解这一点。"
terms.section2.listItem1,"UI string from terms.section2.listItem1","AI 生成内容：部分练习文章由 AI 模型（例如 ChatGPT）分析、收集或生成，仅供打字练习之用。"
terms.section2.listItem2,"UI string from terms.section2.listItem2","圣经文本：部分圣经题库来自第三方 API.Bible 服务。当该服务无法存取时，可能由 AI 模型生成替代文本。"
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","服务目的："
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","题库内容来源与免责声明："
terms.section2.title,"UI string from terms.section2.title","2. 服务说明与内容来源"
terms.section3.content1,"UI string from terms.section3.content1","我们授予您一个个人的、非独家的、不可转让的、可撤销的授权，让您仅可为个人、非商业及教育目的使用本服务。"
terms.section3.content2,"UI string from terms.section3.content2","您不得对本服务的任何部分进行复制、修改、散布、转售、出租，或用于任何直接或间接的商业目的。这包括（但不限于）将本网站内容作为任何付费课程、付费服务或商业产品的一部分。"
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","个人非商业使用授权："
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","严格禁止商业使用："
terms.section3.title,"UI string from terms.section3.title","3. 使用授权与限制"
terms.section4.content1,"UI string from terms.section4.content1","您有责任妥善保管您的帐户登入资讯，并对您帐户下发生的所有活动负责。"
terms.section4.content2,"UI string from terms.section4.content2","您同意不使用任何方式攻击、破解、干扰或瘫痪本服务的正常运作。同时，严格禁止使用外挂、机器人、自动化脚本或任何作弊手段，以获取不实的练习成绩或破坏排行榜的公平性。若发现此类行为，我们有权立即终止您的使用权并删除您的帐户。"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","帐户安全："
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","禁止滥用与作弊："
terms.section4.title,"UI string from terms.section4.title","4. 使用者责任"
terms.section5.content1,"UI string from terms.section5.content1","本服务是一个持续开发中的个人专案，我们依「现状」及「现有」的基础提供。我们不提供任何形式的明示或默示担保，包括但不限于服务的稳定性、安全性、无错误或不中断。"
terms.section5.content2,"UI string from terms.section5.content2","我们不对您的任何练习记录或用户资料的遗失或损坏承担责任，亦不保证资料的永久保存。"
terms.section5.content3,"UI string from terms.section5.content3","我们保留随时因任何理由修改、暂停或永久终止本服务的权利，恕不另行通知。"
terms.section5.subtitle1,"UI string from terms.section5.subtitle1","依现状提供："
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","资料保存："
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","服务终止权："
terms.section5.title,"UI string from terms.section5.title","5. 免责声明与服务限制"
terms.section6.content,"UI string from terms.section6.content","我们致力于保护您的隐私。我们仅收集运行本服务所必需的最少资讯，具体细节请参阅我们的《隐私权政策》。该政策构成本条款的一部分，使用本服务即代表您也同意该政策。"
terms.section6.title,"UI string from terms.section6.title","6. 隐私权政策"
terms.section7.content1,"UI string from terms.section7.content1","若您对本服务条款有任何疑问，请透过我们的官方 GitHub Issues 页面提出：https://github.com/yveschen001/typesprout-pubic/issues"
terms.section7.title,"UI string from terms.section7.title","7. 联络方式"
terms.section7.warning,"UI string from terms.section7.warning","请注意，这是一个公开平台，请勿在上面留下您的个人隐私资讯。"
terms.title,"UI string from terms.title","TypeSprout 服务条款"
terms.titleSuffix,"UI string from terms.titleSuffix","服务条款"
test.chartDescription,"UI string from test.chartDescription","上：综合分数趋势；下：正确率趋势。先把正确率稳定到 90% 以上，再慢慢变快。"
test.insightsSummary,"UI string from test.insightsSummary","深入分析（速度与正确率趋势）"
test.metricsTip,"UI string from test.metricsTip","速度与正确率说明"
test.questionText,"UI string from test.questionText","题目文字（无法选取或复制）"
test.startMessage,"UI string from test.startMessage","按下 Start 后，请输入上方文字。禁止贴上。"
test.title,"UI string from test.title","打字测验"
timeSpent,"UI string from timeSpent","花费时间：{{seconds}} 秒"
title,"UI string from title","TypeSprout 隐私权政策"
titleSuffix,"UI string from titleSuffix","隐私权政策"
totalQuestionChars,"UI string from totalQuestionChars","题目总字数：{{chars}} 字"
ui.closeHint,"UI string from ui.closeHint","关闭提示"
ui.later,"UI string from ui.later","稍后"
ui.loginSuggestion,"UI string from ui.loginSuggestion","建议使用右上角「Sign in with Google」登入以保存你的成绩与历程；本网站重视匿名与隐私，不会储存个人敏感资料。"
ui.string089,"UI string from ui.string089","请先登入。"
ui.string090,"UI string from ui.string090","个人资料"
ui.string091,"UI string from ui.string091","回到首页"
ui.string092,"UI string from ui.string092","隐私权政策"
ui.string093,"UI string from ui.string093","不搜集个资；统计数据仅用于匿名排行与学习回馈。"
ui.string094,"UI string from ui.string094","仅使用你的 Google 帐号保存进度与历程。"
ui.string095,"UI string from ui.string095","我们搜集什么资料？"
ui.string096,"UI string from ui.string096","仅搜集你的打字分数、正确率与练习时间。不搜集姓名、电子邮件等个人敏感资料。"
ui.string097,"UI string from ui.string097","使用这些资料提供个人化回馈并显示你的进步历程。"
ui.string154,"UI string from ui.string154","服务条款"
ui.string155,"UI string from ui.string155","使用本网站即表示你同意以下条款："
ui.string156,"UI string from ui.string156","1. 你对自己的学习与进步负责。"
ui.string157,"UI string from ui.string157","条款内容是什么？"
ui.string158,"UI string from ui.string158","条款包括：仅将网站用于教育目的、不分享不当内容、尊重其他使用者。"
ui.string200,"UI string from ui.string200","建议使用右上角「Sign in with Google」登入以保存你的成绩与历程；本网站重视匿名与隐私，不会储存个人敏感资料。"
ui.string201,"UI string from ui.string201","稍后"
ui.string202,"UI string from ui.string202","提醒：今天还没练习喔！每天动动手，让小树更茁壮。"
upgradeRule1,"UI string from upgradeRule1","每天至少练习打字 10 分钟"
upgradeRule2,"UI string from upgradeRule2","保持正确率在 80% 以上"
upgradeRule3,"UI string from upgradeRule3","每天完成至少 3 次打字测验"
upgradeRule4,"UI string from upgradeRule4","使用正确的手指位置"
upgradeRule5,"UI string from upgradeRule5","练习不同难度等级"
upgradeRule6,"UI string from upgradeRule6","保持每日练习的持续性"
upgradeRules,"UI string from upgradeRules","升级规则"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","今日：{current}/{total}（剩余 {remaining}）"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","· 估约 {minutes} 分"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation","怎么拿点数？每次测验依『时间×速度×正确率』换算（base×分钟×(速度/目标，最多×2)×(0.5+0.5×正确率)）。"
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation","每日上限 100；鼓励规则：正确率≥30% 时，每 10 秒至少 +1 点（可累加）；≥30 秒且正确率≥50% 至少 +1。"
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation","依你最近表现，达到上限约还需 {minutes} 分钟。"
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation","小提醒：每天练一点，树就会长大！"
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","今天总结"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation","点数怎么来？由本日测验产生，与有效输入时间、速度与正确率有关。每日上限 100；短练习（≥5秒且正确率≥30%）至少+1。"
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","有效输入：{minutes} 分钟 · 获得点数：{current} / {total}（剩余 {remaining}）"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","我的小树"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","重算活跃与阶段"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation","什么是「重算活跃与阶段」？会重新读取你最近5天的测验纪录，计算有效输入分钟数，并更新活跃清单与目前阶段。"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","成长示意图"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","不同阶段外观与解锁条件 (示意)。"
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","阶段 {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","萌芽・预设外观"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","长出第二片叶"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","叶片增生"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","枝干伸展+侧枝"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","小树树冠成形(结果)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最近{days}天活跃"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","活跃天数:{active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation","记录你每次测验后获得的「点数」(同时也会加到 XP)。"
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation","点数由 速度×正确率×时间 换算而来，用于推动小树成长。"
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最近 {days} 天的有效输入会影响小树阶段；维持活跃越多天，越容易结果(长出果实)。"
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation","下方清单显示每笔获得纪录，方便你追踪自己的努力。"
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最近纪录"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","题次 {current}/{total} · 上限 {seconds} 秒 · 本题字数 {chars} · 累计 {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation","请照下方文字输入"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","加载中..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","允许退格"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Space 开/停・R重置・F聚焦・Enter 提交本题"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation","請在GAS執行「③一鍵同步」或檢查/exec 權限。""
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正确率 {percent}% · 综合分数 {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正确字/总字 {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","每天输入都会化"
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正确打字习惯"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","平均综合分数({days}天)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","总字数({days}天)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","我 vs 全站({days}天)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","时长 {seconds} 秒"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正确率 {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最多×2)x(0.5+0.5×正確率))""
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation","每{interval}秒至少+{points}點(可累加);≥{minTime}秒且正確率≥{minAcc2}%至少+{points2}。依你最近表現"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation","計算有效輸入分鐘數"
