key,description,text
terms.section1.content1,"UI string from terms.section1.content1","Typesproutへようこそ（以下「サービス」といいます）。このサービスは、個々の開発者によって維持されている無料の非営利プロジェクトであり、ユーザー（特に子供や学習者）にシンプルなオンラインタイピング練習環境を提供することを目的としています。"
terms.section1.content2,"UI string from terms.section1.content2"," "este Acuerdo"). Si no estás de acuerdo con alguna parte de este Acuerdo"
terms.section1.title,"UI string from terms.section1.title","1. Ketentuan Umum dan Penerimaan Syarat"
terms.section2.content1,"UI string from terms.section2.content1","Il solo scopo di questo servizio è fornire pratica delle abilità di digitazione. Non è uno strumento per la ricerca accademica o per l'educazione religiosa. Tutto il contenuto del sito web è Esclusivamente per questo unico scopo."
terms.section2.content2,"UI string from terms.section2.content2",""Pour fournir un texte d'exercice riche"
terms.section2.content3,"UI string from terms.section2.content3"," não fazemos garantias ou endossos quanto à precisão"
terms.section2.listItem1,"UI string from terms.section2.listItem1",""AI 생성 콘텐츠: 일부 연습 기사는 AI 모델(예: ChatGPT)에 의해 분석"
terms.section2.listItem2,"UI string from terms.section2.listItem2"," AI 모델에 의해 대체 텍스트가 생성될 수 있습니다.""
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","Tujuan Layanan:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","Sumber konten bank soal dan disclAImer:"
terms.section2.title,"UI string from terms.section2.title","2. Deskripsi Layanan dan Sumber Konten"
terms.section3.content1,"UI string from terms.section3.content1"," intransferible y revocable para usar este servicio únicamente con fines personales"
terms.section3.content2,"UI string from terms.section3.content2",""No puedes reproducir"
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","Lisensi Penggunaan Pribadi Non-Komersial:"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","Dilarang keras untuk penggunaan komersial:"
terms.section3.title,"UI string from terms.section3.title","3. Otorisasi Penggunaan dan Pembatasan"
terms.section4.content1,"UI string from terms.section4.content1"," die unter Ihrem Konto stattfinden.""
terms.section4.content2,"UI string from terms.section4.content2"," we reserve the right to immediately terminate your access and Delete your account.""
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","Keamanan Akun:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","Larangan Penyalahgunaan dan Kecurangan:"
terms.section4.title,"UI string from terms.section4.title","4. Tanggung Jawab Pengguna"
terms.section5.content1,"UI string from terms.section5.content1"," incluyendo pero no limitándose a la esTabilidad"
terms.section5.content2,"UI string from terms.section5.content2"," 데이터의 영구 보존을 보장하지도 않습니다.""
terms.section5.content3,"UI string from terms.section5.content3"," sem aviso prévio.""
terms.section5.subtitle1,"UI string from terms.section5.subtitle1","Seperti yang disediakan:"
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","Data Tersimpan:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","Hak untuk Menghentikan Layanan:"
terms.section5.title,"UI string from terms.section5.title","5. Penafian dan Batasan Layanan"
terms.section6.content,"UI string from terms.section6.content",""Estamos comprometidos em proteger sua privacidade. Coletamos apenas as informações mínimas necessárias para operar este serviço. Para mAIs detalhes"
terms.section6.title,"UI string from terms.section6.title","6. Kebijakan Privasi"
terms.section7.content1,"UI string from terms.section7.content1",""이 서비스 약관에 대한 질문이 있으시면"
terms.section7.title,"UI string from terms.section7.title","7. Informasi Kontak"
terms.section7.warning,"UI string from terms.section7.warning"," 개인 정보는 여기서 공유하지 마세요.""
terms.title,"UI string from terms.title","Ketentuan Layanan Typesprout"
terms.titleSuffix,"UI string from terms.titleSuffix","Syarat Layanan"
test.chartDescription,"UI string from test.chartDescription"," depois aumente gradualmente a velocidade.""
test.insightsSummary,"UI string from test.insightsSummary","Analisis Mendalam (Tren Kecepatan dan Akurasi)"
test.metricsTip,"UI string from test.metricsTip","Penjelasan Kecepatan dan Akurasi"
test.questionText,"UI string from test.questionText","Teks pertanyaan (tidak dapat dipilih atau disalin)"
test.startMessage,"UI string from test.startMessage"," 위의 텍스트를 입력해 주세요. 붙여넣기는 허용되지 않습니다.""
test.title,"UI string from test.title","Uji Ketik"
timeSpent,"UI string from timeSpent","Waktu yang dihabiskan: {{seconds}} detik"
title,"UI string from title","Kebijakan Privasi Typesprout"
titleSuffix,"UI string from titleSuffix","Kebijakan Privasi"
totalQuestionChars,"UI string from totalQuestionChars","Total jumlah kata: {{chars}} karakter"
ui.closeHint,"UI string from ui.closeHint","Tutup prompt"
ui.later,"UI string from ui.later","Nanti"
ui.loginSuggestion,"UI string from ui.loginSuggestion"," um Ihre Punktzahlen und Fortschritte zu speichern; diese Website legt Wert auf Anonymität und Datenschutz und wird keine persönlichen sensiblen Informationen speichern.""
ui.string089,"UI string from ui.string089","Bitte melden Sie sich zuerst an."
ui.string090,"UI string from ui.string090","Informasi Pribadi"
ui.string091,"UI string from ui.string091","Kembali ke Beranda"
ui.string092,"UI string from ui.string092","Kebijakan Privasi"
ui.string093,"UI string from ui.string093","Non raccogliamo dati personali; i dati statistici vengono utilizzati solo per classifiche anonime e feedback di apprendimento."
ui.string094,"UI string from ui.string094","Simpan kemajuan dan riwayat Anda hanya dengan menggunakan akun Google Anda."
ui.string095,"UI string from ui.string095","Data apa yang kami kumpulkan?"
ui.string096,"UI string from ui.string096","私たちはあなたのタイピングスコア、正確性、練習時間のみを収集します。あなたの名前やメールアドレスなどの個人情報は収集しません。"
ui.string097,"UI string from ui.string097","Usa questi dati per fornire feedback personalizzati e mostrare il tuo percorso di progresso."
ui.string154,"UI string from ui.string154","Syarat Layanan"
ui.string155,"UI string from ui.string155"," 귀하는 다음 조건에 동의하게 됩니다:""
ui.string156,"UI string from ui.string156","Anda bertanggung jawab atas pembelajaran dan kemajuan Anda sendiri."
ui.string157,"UI string from ui.string157","Apa isi dari syarat-syarat tersebut?"
ui.string158,"UI string from ui.string158",""이용 약관에는 교육 목적으로만 웹사이트를 사용하고"
ui.string200,"UI string from ui.string200"," um Ihre Punktzahlen und Fortschritte zu speichern; diese Website legt Wert auf Anonymität und Datenschutz und wird keine persönlichen sensiblen Informationen speichern.""
ui.string201,"UI string from ui.string201","Nanti"
ui.string202,"UI string from ui.string202"," stärker zu wachsen.""
upgradeRule1,"UI string from upgradeRule1","Latih mengetik setidaknya 10 menit setiap hari."
upgradeRule2,"UI string from upgradeRule2","Jaga akurasi di atas 80%"
upgradeRule3,"UI string from upgradeRule3","SelesAIkan setidaknya 3 tes ketik setiap hari."
upgradeRule4,"UI string from upgradeRule4","Gunakan penempatan jari yang benar"
upgradeRule5,"UI string from upgradeRule5","Latihan dengan berbagAI tingkat kesulitan"
upgradeRule6,"UI string from upgradeRule6","Pertahankan konsistensi latihan harian"
upgradeRules,"UI string from upgradeRules","Aturan Upgrade"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Hari ini: {current}/{total} (Sisa {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Sekitar {minutes} menit"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""ポイントを獲得するには？各テストは「時間 × スピード × 精度」に基づいて計算されます（基本 × 分 × (スピード/目標"
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," pelo menos +1.""
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""En fonction de vos performances récentes"
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," et l'arbre grandira !""
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ringkasan Hari Ini"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""포인트는 어떻게 생성되나요? 포인트는 오늘의 테스트를 기반으로 하며"
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","{minutes} menit · Poin yang diperoleh: {current} / {total} (Sisa {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Pohon kecilku"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Hitung ulang aktivitas dan tahap"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation","""활동 및 단계 재계산"이란 무엇인가요? 이는 지난 5일 동안의 테스트 기록을 다시 읽고"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Diagram Pertumbuhan"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Berbagai tahap penampilan dan syarat pembukaan (ilustrasi)."
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tahap {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Budding・Tampilan Default"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tumbuhkan daun kedua"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Hiperplasia daun"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Cabang utama + cabang samping"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Mahkota pohon kecil telah terbentuk (berbuah)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Aktif dalam {days} hari terakhir"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Hari aktif: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Registra i "punti" che guadagni dopo ogni test (che si aggiungeranno anche al tuo XP)."
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," 작은 나무의 성장을 촉진하는 데 사용됩니다.""
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""L'entrée effective des derniers {days} jours affectera la phase de jeune pousse ; plus vous restez actif"
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""La liste ci-dessous montre chaque enregistrement de réalisations"
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Rekor Terbaru"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Question {current}/{total} · Batas waktu {seconds} detik · Karakter dalam pertanyaan ini {chars} · Total {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Bitte tippen Sie den folgenden Text ein"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Sedang memuat..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Izinkan Backspace"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ruang Buka/Tutup・R Reset・F Fokus・Enter Kirim Topik Utama"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation","質問の取得に失敗しましたまたはデータが空です: 自動的にローカルバックアップの質問バンクに切り替えました（回答には影響しません）。クラウド質問バンクを使用するには、GASで「③ ワンクリック同期」を実行するか、権限を確認/実行してください。"
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Akurasi {percent}% · Skor Keseluruhan {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Karakter benar/Jumlah karakter {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Tiap input akan menjadi lancar."
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Kebiasaan mengetik yang benar"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Skor Rata-rata Keseluruhan ({days} hari)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Total karakter ({days} hari)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Saya vs Seluruh situs ({days} hari)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Durasi {seconds} detik"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Akurasi {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation","5 + 0"
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," al menos +{points} puntos cada {interval} segundos (se pueden acumular); al menos +{points2} si ≥ {minTime} segundos y precisión ≥ {minAcc2}%. Basado en tu rendimiento reciente"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," calculará los minutos de entrada efectivos y actualizará la lista de actividades y la etapa actual.""
