key,description,text
home.upgradeRule4,"UI string from home.upgradeRule4",""Aktywność w ciągu ostatnich 5 dni sprawi"
home.upgradeRule5,"UI string from home.upgradeRule5",""Do etapu 5; jeśli możesz utrzymać etap 5 każdego dnia"
home.upgradeRule6,"UI string from home.upgradeRule6","De indsamlede frugter vil give platformbelønninger baseret på rangeringer; i øjeblikket kan quiztid bruges til at samle point."
home.upgradeRules,"UI string from home.upgradeRules","กฎการอัปเกรด: ในช่วง 5 วันที่ผ่านมา การฝึกฝนแต่ละวันจะสะสม; ยิ่งคุณพิมพ์นานในวันนั้น ยิ่งง่ายต่อการเลื่อนระดับ ระดับสูงสุดคือ 5."
home.visitorsDesc,"UI string from home.visitorsDesc","ওয়েবসাইট দর্শক এবং খেলোয়াড়দের দেশের বিতরণ (গোপন পরিসংখ্যান)।"
howToUpgrade,"UI string from howToUpgrade","আপগ্রেড কিভাবে"
introduction,"UI string from introduction",""Welkom bij Typesprout! Dit is een gratis typpraktijkwebsite gemaakt door een individuele ontwikkelaar uit passie. We begrijpen dat uw privacy belangrijk is"
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","ক্লাস কোড"
leaderboard.tooltip,"UI string from leaderboard.tooltip"," и маленькое дерево вырастет!""
meta.gardenDescription,"UI string from meta.gardenDescription","টাইপিং পয়েন্টের মাধ্যমে গাছের বৃদ্ধি এবং পুরস্কার বাড়ান।"
meta.homeDescription,"UI string from meta.homeDescription","শিশুদের টাইপিং অনুশীলন এবং গাছের বৃদ্ধি খেলা। সমর্থন করে ঐতিহ্যবাহী চীনা / সরলীকৃত চীনা / ইংরেজি।"
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","ভাষা অনুযায়ী দৈনিক/সাপ্তাহিক/মাসিক র‍্যাঙ্কিং।"
meta.practiceDescription,"UI string from meta.practiceDescription",""Darmowe ćwiczenia pisania"
meta.profileDescription,"UI string from meta.profileDescription"," at mga kagustuhan.""
meta.result,"UI string from meta.result","I'm ready to assist you with the translation. Please provide the segments you would like to have translated."
meta.resultDescription,"UI string from meta.resultDescription","আপনার টাইপিং পরীক্ষার ফলাফল।"
meta.testDescription,"UI string from meta.testDescription",""Test czasowy"
nav.garden,"UI string from nav.garden","গাছ লাগান"
nav.home,"UI string from nav.home","বাড়ি"
nav.leaderboard,"UI string from nav.leaderboard","লিডারবোর্ড"
nav.practice,"UI string from nav.practice","অভ্যাস"
nav.profile,"UI string from nav.profile","ব্যক্তিগত"
nav.subtitle,"UI string from nav.subtitle","শিশুদের টাইপিং এবং গাছের বৃদ্ধি"
nav.test,"UI string from nav.test","পরীক্ষা"
notice,"UI string from notice"," memahami"
percentile,"UI string from percentile","প্রায় {{percent}}% এর বেশি মানুষ"
profile.chartDescription,"UI string from profile.chartDescription","الأعلى: اتجاه النتيجة العامة؛ الأسفل: اتجاه الدقة. أولاً، زِد الدقة، ثم سرّع تدريجياً."
profile.classCode,"UI string from profile.classCode","ক্লাস কোড"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder",""Wprowadź dowolną nazwę"
profile.classCodeTooltip,"UI string from profile.classCodeTooltip"," worden ze automatisch toegevoegd (niet automatisch als er al 5 zijn).""
recentValue,"UI string from recentValue","সম্প্রতি {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","আইটেম {{number}}"
relativeScale,"UI string from relativeScale","सापेक्ष पैमाना: हरा ≤30% · पीला ≤70% · लाल ＞70% (उच्चतम त्रुटि कुंजी के सापेक्ष; "हाल की संचयी" त्रुटि दर के आधार पर गणना की गई)"
result.accuracyTooltip,"UI string from result.accuracyTooltip"," dus ontbrekende tekens verlagen de nauwkeurigheid.""
result.chartDescription,"UI string from result.chartDescription",""Верх: Тренд общего балла; Низ: Тренд точности. Общий балл сочетает в себе скорость и точность. Сначала улучшите точность"
result.scoreTooltip,"UI string from result.scoreTooltip"," a następnie stopniowo zwiększać prędkość.""
section1.gameData.content,"UI string from section1.gameData.content"," benötigte Zeit und mehr. Diese Daten werden mit Ihrer anonymen Benutzer-ID verknüpft"
section1.gameData.title,"UI string from section1.gameData.title","গেম ডেটা:"
section1.googleAuth.content,"UI string from section1.googleAuth.content"," kami hanya akan menggunakan layanan otentikasi Google untuk memverifikasi identitas Anda dan membuat ID pengguna anonim yang unik untuk Anda. Kami tidak akan secara aktif meminta"
section1.googleAuth.title,"UI string from section1.googleAuth.title","গুগল সাইন-ইন প্রমাণীকরণ:"
section1.principle,"UI string from section1.principle","Držíme se principu zjednodušení a shromažďujeme pouze data nezbytná k udržení provozu našich služeb:"
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense","Google AdSense (mainokset): Saatamme käyttää tulevaisuudessa Google AdSensea näyttääksemme mainoksia verkkosivuston käyttökustannusten tukemiseksi. Google ja sen kumppanit saattavat käyttää evästeitä (kuten DoubleClick-evästettä) näyttääkseen sinulle henkilökohtaisia mainoksia aiemman selaushistoriasi perusteella."
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics"," Browsertyp"
section1.technicalData.title,"UI string from section1.technicalData.title","Data teknikal yang dikumpul secara automatik oleh perkhidmatan pihak ketiga:"
section1.title,"UI string from section1.title"," která shromažďujeme""
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content"," per analisi statistiche anonime e per la suddivisione in classifiche. Non richiediamo né verifichiamo l'accuratezza di queste informazioni.""
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","ব্যবহারকারী স্বেচ্ছায় অ-নির্দিষ্ট তথ্য প্রদান করেছেন (ঐচ্ছিক):"
section2.coreFunction,"UI string from section2.coreFunction"," menyediakan grafik historis"
section2.experienceOptimization,"UI string from section2.experienceOptimization"," которую вы предоставите добровольно"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance","Szolgáltatás karbantartása: A Google Analytics által gyűjtött technikai adatok segítenek megérteni a weboldal teljesítményét és javítani a potenciális problémákat."
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis","Στατιστική Ανάλυση: Θα ανωνυμοποιήσουμε και θα συγκεντρώσουμε όλες τις πληροφορίες που παρέχονται εθελοντικά από τους χρήστες για να κατανοήσουμε το συνολικό προφίλ της ομάδας χρηστών και να βελτιώσουμε τις υπηρεσίες μας."
section2.title,"UI string from section2.title","২. আমরা আপনার ডেটা কিভাবে ব্যবহার করি"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer",""Transfer lintas batas: Server GitHub dan Google Firebase mungkin terletak di luar negara Anda (misalnya"
section3.dataRetention,"UI string from section3.dataRetention",""Przechowywanie danych: Ponieważ ta usługa jest całkowicie bezpłatna"
section3.storageLocation,"UI string from section3.storageLocation",""Lokalizacja przechowywania: Kod tej strony jest hostowany na GitHubie"
section3.title,"UI string from section3.title","৩. ডেটা সংরক্ষণ এবং সীমান্ত পার স্থানান্তর"
section4.advertisingCookies,"UI string from section4.advertisingCookies"," Google sẽ sử dụng cookies để phục vụ quảng cáo. Bạn có thể truy cập trang cài đặt quảng cáo của Google (https://adssettings.google.com/) bất cứ lúc nào để quản lý hoặc từ chối quảng cáo cá nhân hóa.""
section4.functionalCookies,"UI string from section4.functionalCookies"," щоб підтримувати ваш статус входу.""
section4.title,"UI string from section4.title","৪. কুকিজ এবং বিজ্ঞাপন সম্পর্কে"
section5.contactChannel,"UI string from section5.contactChannel",""Liên hệ: Nếu bạn có bất kỳ câu hỏi nào về chính sách quyền riêng tư này hoặc muốn thực hiện quyền dữ liệu của mình (chẳng hạn như truy cập"
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder",""Importante promemoria: Si prega di notare che GitHub Issues è una piattaforma pubblica. Per proteggere la tua privacy personale"
section5.responseTime,"UI string from section5.responseTime",""Vanwege het feit dat dit project wordt onderhouden door een individu"
section5.title,"UI string from section5.title","৫. আপনার অধিকার এবং যোগাযোগের তথ্য"
speedChartAriaLabel,"UI string from speedChartAriaLabel"," tym lepsza wydajność.""
speedChartTitle,"UI string from speedChartTitle","মোট স্কোর (সঠিক গতি)"
speedChartTooltip,"UI string from speedChartTooltip",""Вертикальная ось: Общий балл (чем выше"
speedScore,"UI string from speedScore","মোট স্কোর: {{score}}"
terms.footer,"UI string from terms.footer","© ২০২৫ টাইপস্প্রাউট। সকল অধিকার সংরক্ষিত।"
terms.lastUpdated,"UI string from terms.lastUpdated","Terakhir dikemas kini: 21 September 2025"
terms.section1.content1,"UI string from terms.section1.content1",""Maligayang pagdating sa Typesprout (na tinutukoy dito bilang "ang Serbisyo"). Ang Serbisyo ay isang libreng"
terms.section1.content2,"UI string from terms.section1.content2"," beenden Sie bitte sofort die Nutzung des Dienstes.""
terms.section1.title,"UI string from terms.section1.title","১. সাধারণ বিধান এবং শর্তাবলীর গ্রহণযোগ্যতা"
terms.section2.content1,"UI string from terms.section2.content1","इस सेवा का एकमात्र उद्देश्य टाइपिंग कौशल का अभ्यास प्रदान करना है। यह एक शैक्षणिक अनुसंधान या धार्मिक शिक्षा का उपकरण नहीं है। वेबसाइट की सभी सामग्री केवल इस एकल उद्देश्य के लिए है।"
terms.section2.content2,"UI string from terms.section2.content2"," zawartość bazy pytań tej usługi pochodzi z wielu źródeł. Niniejszym oświadczamy:""
terms.section2.content3,"UI string from terms.section2.content3"," chúng tôi không đảm bảo hoặc xác nhận về độ chính xác"
terms.section2.listItem1,"UI string from terms.section2.listItem1"," o nilikha ng mga modelo ng AI (tulad ng ChatGPT) at para lamang sa pagsasanay sa pagta-type.""
terms.section2.listItem2,"UI string from terms.section2.listItem2",""Tekst Biblii: Niektóre bazy pytań biblijnych pochodzą z usługi API.Bible osób trzecich. Gdy ta usługa jest niedostępna"
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","সেবার উদ্দেশ্য:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","প্রশ্ন ব্যাংক সামগ্রীর উৎস এবং অস্বীকৃতি:"
terms.section2.title,"UI string from terms.section2.title","২. পরিষেবা বর্ণনা এবং বিষয়বস্তু উৎস"
terms.section3.content1,"UI string from terms.section3.content1"," widerrufbare Lizenz zur Nutzung dieses Dienstes ausschließlich für persönliche"
terms.section3.content2,"UI string from terms.section3.content2",""Vous ne pouvez pas reproduire"
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","Lisensi Penggunaan Peribadi Tidak Komersial:"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","বাণিজ্যিক ব্যবহারের জন্য কঠোরভাবে নিষিদ্ধ:"
terms.section3.title,"UI string from terms.section3.title","৩. ব্যবহার অনুমোদন এবং নিষেধাজ্ঞা"
terms.section4.content1,"UI string from terms.section4.content1","Είστε υπεύθυνοι για την ασφάλεια των στοιχείων σύνδεσής σας και για όλες τις δραστηριότητες που συμβαίνουν κάτω από τον λογαριασμό σας."
terms.section4.content2,"UI string from terms.section4.content2"," 잘못된 연습 결과를 얻거나 리더보드의 공정성을 훼손하기 위해 플러그인"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","অ্যাকাউন্ট নিরাপত্তা:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","নিষিদ্ধ অপব্যবহার এবং প্রতারণা:"
terms.section4.title,"UI string from terms.section4.title","৪. ব্যবহারকারীর দায়িত্বসমূহ"
terms.section5.content1,"UI string from terms.section5.content1",""Dieser Dienst ist ein persönliches Projekt"
terms.section5.content2,"UI string from terms.section5.content2",""Nie ponosimy odpowiedzialności za jakiekolwiek straty lub szkody w Twoich zapisach ćwiczeń lub danych użytkownika"
terms.section5.content3,"UI string from terms.section5.content3"," приостанавливать или навсегда прекращать эту услугу в любое время по любой причине без предварительного уведомления.""
terms.section5.subtitle1,"UI string from terms.section5.subtitle1"," but I need the text you want me to translate. Please provide the segments for translation.""
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","ডেটা সংরক্ষিত:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","সেবা বন্ধ করার অধিকার:"
terms.section5.title,"UI string from terms.section5.title","৫. অস্বীকৃতি এবং সেবা সীমাবদ্ধতা"
terms.section6.content,"UI string from terms.section6.content"," accetti anche la politica.""
terms.section6.title,"UI string from terms.section6.title","৬. গোপনীয়তা নীতি"
terms.section7.content1,"UI string from terms.section7.content1",""Als je vragen hebt over deze servicevoorwaarden"
terms.section7.title,"UI string from terms.section7.title","৭. যোগাযোগের তথ্য"
terms.section7.warning,"UI string from terms.section7.warning",""Proszę pamiętać"
terms.title,"UI string from terms.title","Typesprout পরিষেবার শর্তাবলী"
terms.titleSuffix,"UI string from terms.titleSuffix","সেবার শর্তাবলী"
test.chartDescription,"UI string from test.chartDescription",""Верх: Общая тенденция оценки; Низ: Тенденция точности. Сначала стабилизируйте точность выше 90%"
test.insightsSummary,"UI string from test.insightsSummary","গভীর বিশ্লেষণ (গতি এবং সঠিকতার প্রবণতা)"
test.metricsTip,"UI string from test.metricsTip","গতি এবং সঠিকতা ব্যাখ্যা"
test.questionText,"UI string from test.questionText","Question text (cannot be selected or copied)"
test.startMessage,"UI string from test.startMessage"," typ alstublieft de bovenstaande tekst. Plakken is niet toegestaan.""
test.title,"UI string from test.title","টাইপিং পরীক্ষা"
timeSpent,"UI string from timeSpent","সময় ব্যয়: {{seconds}} সেকেন্ড"
title,"UI string from title","টাইপস্প্রাউট গোপনীয়তা নীতি"
titleSuffix,"UI string from titleSuffix","গোপনীয়তা নীতি"
totalQuestionChars,"UI string from totalQuestionChars","Jumlah perkataan: {{chars}} aksara"
ui.closeHint,"UI string from ui.closeHint","प्रॉम्प्ट बंद करें"
ui.later,"UI string from ui.later","পরে"
ui.loginSuggestion,"UI string from ui.loginSuggestion"," abyste si uložili své skóre a pokrok; tento web si cení anonymity a soukromí a nebude uchovávat osobní citlivé informace.""
ui.string089,"UI string from ui.string089"," nejprve se přihlaste.""
ui.string090,"UI string from ui.string090","ব্যক্তিগত তথ্য"
ui.string091,"UI string from ui.string091","হোমে ফিরে যান"
ui.string092,"UI string from ui.string092","গোপনীয়তা নীতি"
ui.string093,"UI string from ui.string093","हम व्यक्तिगत डेटा एकत्र नहीं करते हैं; सांख्यिकीय डेटा केवल गुमनाम रैंकिंग और सीखने की प्रतिक्रिया के लिए उपयोग किया जाता है।"
ui.string094,"UI string from ui.string094"," використовуючи лише свій обліковий запис Google.""
ui.string095,"UI string from ui.string095","আমরা কোন তথ্য সংগ্রহ করি?"
ui.string096,"UI string from ui.string096",""Kolektahin lamang namin ang iyong mga marka sa pagta-type"
ui.string097,"UI string from ui.string097",""Використовуйте ці дані"
ui.string154,"UI string from ui.string154","সেবা শর্তাবলী"
ui.string155,"UI string from ui.string155"," zgadzasz się na następujące warunki:""
ui.string156,"UI string from ui.string156","আপনি আপনার শেখার এবং অগ্রগতির জন্য নিজেই দায়ী।"
ui.string157,"UI string from ui.string157","শর্তগুলোর বিষয়বস্তু কী?"
ui.string158,"UI string from ui.string158","استخدام الموقع لأغراض تعليمية فقط، عدم مشاركة المحتوى غير المناسب، واحترام المستخدمين الآخرين."
ui.string200,"UI string from ui.string200"," abyste si uložili své skóre a pokrok; tato webová stránka si cení anonymity a soukromí a nebude uchovávat osobní citlivé informace.""
ui.string201,"UI string from ui.string201","পরে"
ui.string202,"UI string from ui.string202"," aby malý stromek rostl silnější.""
upgradeRule1,"UI string from upgradeRule1","প্রতিদিন অন্তত ১০ মিনিট টাইপিং অনুশীলন করুন।"
upgradeRule2,"UI string from upgradeRule2","I'm ready to help with the translation. Please provide the segments you would like to translate."
upgradeRule3,"UI string from upgradeRule3","প্রতিদিন অন্তত ৩টি টাইপিং টেস্ট সম্পন্ন করুন।"
upgradeRule4,"UI string from upgradeRule4","সঠিক আঙ্গুলের অবস্থান ব্যবহার করুন"
upgradeRule5,"UI string from upgradeRule5","বিভিন্ন কঠিনতার স্তরের অনুশীলন করুন"
upgradeRule6,"UI string from upgradeRule6","প্রতিদিনের অনুশীলনের ধারাবাহিকতা বজায় রাখুন"
upgradeRules,"UI string from upgradeRules","আপগ্রেড নিয়মাবলী"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","আজ: {current}/{total} (বাকি {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","প্রায় {minutes} মিনিট"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," สูงสุดถึง ×2) × (0.5 + 0.5 × ความถูกต้อง)).""
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," ít nhất +1.""
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," aby osiągnąć limit.""
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," så kommer trädet att växa!""
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","আজকের সারসংক্ষেপ"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Paano nabubuo ang mga puntos? Batay ito sa pagsusulit ngayon at may kaugnayan sa epektibong oras ng pag-input"
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","{minutes} মিনিট · অর্জিত পয়েন্ট: {current} / {total} (বাকি {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","আমার ছোট গাছ"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","অ্যাক্টিভিটি এবং স্টেজ পুনরায় গণনা করুন"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," kakalkulahin ang epektibong mga minutong input"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","বৃদ্ধি চিত্র"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","বিভিন্ন চেহারার স্তর এবং আনলক শর্তাবলী (চিত্র)।"
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","পর্ব {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","বিকাশমান・ডিফল্ট চেহারা"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","দ্বিতীয় পাতা গজান"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","পাতার অতিরিক্ত বৃদ্ধি"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","শাখাগুলি প্রসারিত + পার্শ্ব শাখাগুলি"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","ছোট গাছের মুকুট গঠন হয়েছে (ফলন)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","গত {days} দিনে সক্রিয়"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","সক্রিয় দিন: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Zaznamenejte si "body""
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Punkty są obliczane na podstawie prędkości × dokładności × czasu"
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Efektywne wprowadzenie w ciągu ostatnich {days} dni wpłynie na etap siewki; im dłużej pozostajesz aktywny"
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," co ułatwia śledzenie Twoich wysiłków.""
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","সাম্প্রতিক রেকর্ডসমূহ"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","প্রশ্ন {current}/{total} · সময়সীমা {seconds} সেকেন্ড · এই প্রশ্নে অক্ষরের সংখ্যা {chars} · মোট {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Kérjük"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","লোড হচ্ছে..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","ব্যাকস্পেস অনুমোদন করুন"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","স্পেস খোলা/বন্ধ・আর রিসেট・এফ ফোকাস・এন্টার জমা প্রধান বিষয়"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Vraag ophalen mislukt of gegevens zijn leeg: Automatisch overgeschakeld naar de lokale back-upvraagbank (heeft geen invloed op het beantwoorden). Om de cloudvraagbank te gebruiken"
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","সঠিকতা {percent}% · মোট স্কোর {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","সঠিক অক্ষর/মোট অক্ষর {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","প্রতিটি ইনপুট সাবলীল হয়ে যাবে।"
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","সঠিক টাইপিং অভ্যাস"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","গড় মোট স্কোর ({days} দিন)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","মোট অক্ষর ({days} দিন)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","আমি বনাম পুরো সাইট ({days} দিন)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","কাল {seconds} সেকেন্ড"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","সঠিকতা {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Mỗi bài kiểm tra được tính toán dựa trên "Thời gian × Tốc độ × Độ chính xác" (phút cơ bản × (tốc độ/mục tiêu"
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Batas harian {limit}; Aturan dorongan: Ketika akurasi ≥ {minAcc}%"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Что такое "Пересчитать активность и этап"? Это повторно прочитает ваши записи тестов за последние {days} дней"
