key,description,text
home.cards.meVsSite,"UI string from home.cards.meVsSite","Io vs Tutti i Siti (30 Giorni)"
home.cards.players,"UI string from home.cards.players","Numero di Giocatori"
home.cards.totalChars,"UI string from home.cards.totalChars","Conteggio totale delle parole (30 giorni)"
home.ctaPractice,"UI string from home.ctaPractice","Inizia a praticare ora"
home.ctaTest,"UI string from home.ctaTest","FAI il test"
home.googleUsersCount,"UI string from home.googleUsersCount","Numero di utenti che accedono con Google"
home.googleUsersTooltip,"UI string from home.googleUsersTooltip"," die sich mit einem Google-Konto angemeldet haben""
home.heroSubtitle,"UI string from home.heroSubtitle",""Toda vez que você digita"
home.heroTitle,"UI string from home.heroTitle",""아이들이 타이핑하면"
home.howToUpgrade,"UI string from home.howToUpgrade","Come aggiornare?"
home.leaderEmpty,"UI string from home.leaderEmpty","Nessun dato disponibile"
home.leaderViewFull,"UI string from home.leaderViewFull","Visualizza la classifica completa"
home.privacyNote,"UI string from home.privacyNote","Keine personenbezogenen Daten gesammelt; statistische Daten werden nur für anonyme Ranglisten und Lernfeedback verwendet."
home.tabs.leader,"UI string from home.tabs.leader","Anteprima della Classifica"
home.tabs.visitors,"UI string from home.tabs.visitors","Distribuzione dei visitatori"
home.title,"UI string from home.title","Typesprout — Digitazione per bambini e crEscita degli alberi"
home.upgradeRule1,"UI string from home.upgradeRule1"," um Zeit zu sammeln; starte einfach einen Test"
home.upgradeRule2,"UI string from home.upgradeRule2"," você acumulará atividade; quanto mAIs você digitar"
home.upgradeRule3,"UI string from home.upgradeRule3"," um mit der Ergebnisproduktion (Früchte tragen) zu beginnen.""
home.upgradeRule4,"UI string from home.upgradeRule4",""지난 5일 동안의 활동은 작은 나무가 올라가거나 내려가게 합니다: 더 많은 활동은 레벨업을 의미하고"
home.upgradeRule5,"UI string from home.upgradeRule5",""5단계까지; 매일 5단계를 유지할 수 있다면"
home.upgradeRule6,"UI string from home.upgradeRule6","수집된 과일은 순위에 따라 플랫폼 보상을 제공합니다. 현재 퀴즈 시간은 포인트를 적립하는 데 사용할 수 있습니다."
home.upgradeRules,"UI string from home.upgradeRules"," qualquer prática realizada a cada dia será acumulada; quanto mAIs você digitar em um determinado dia"
home.visitorsDesc,"UI string from home.visitorsDesc","Distribuzione per paese dei visitatori del sito web e dei giocatori (statistiche anonime)."
howToUpgrade,"UI string from howToUpgrade","Come aggiornare"
introduction,"UI string from introduction",""타입스프라우트에 오신 것을 환영합니다! 이는 개인 개발자가 열정으로 만든 무료 타이핑 연습 웹사이트입니다. 귀하의 개인 정보가 중요하다는 것을 이해하므로"
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","Codice della classe"
leaderboard.tooltip,"UI string from leaderboard.tooltip"," e a pequena árvore crEscerá!""
meta.gardenDescription,"UI string from meta.gardenDescription","FAI avanzare la crEscita e i premi dell'albero con i punti di digitazione."
meta.homeDescription,"UI string from meta.homeDescription","Pratica di digitazione per bambini e gioco di crEscita degli alberi. Supporta Cinese Tradizionale / Cinese Semplificato / Inglese."
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","Classifiche giornaliere/settimali/mensili per lingua."
meta.practiceDescription,"UI string from meta.practiceDescription",""무료 타자 연습"
meta.profileDescription,"UI string from meta.profileDescription","あなたの個人情報、成績、好み。"
meta.result,"UI string from meta.result","Risultato"
meta.resultDescription,"UI string from meta.resultDescription","I tuoi risultati del test di digitazione."
meta.testDescription,"UI string from meta.testDescription",""시간 제한 테스트"
nav.garden,"UI string from nav.garden","Pianta un albero"
nav.home,"UI string from nav.home","Home"
nav.leaderboard,"UI string from nav.leaderboard","Classifica"
nav.practice,"UI string from nav.practice","Esercitati"
nav.profile,"UI string from nav.profile","Personale"
nav.subtitle,"UI string from nav.subtitle","Digitazione per bambini e crEscita degli alberi"
nav.test,"UI string from nav.test","Test"
notice,"UI string from notice",""Por favor"
percentile,"UI string from percentile","Più di circa {{percent}}% delle persone"
profile.chartDescription,"UI string from profile.chartDescription"," aumente a precisão"
profile.classCode,"UI string from profile.classCode","Codice della classe"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder",""이름을 입력하세요. 단"
profile.classCodeTooltip,"UI string from profile.classCodeTooltip",""사이트 전역에서 고유함 (3–50자; / 포함 불가). 대회 및 리더보드 그룹화에 사용; 최대 5개 추가 가능. 교사는 새로운 코드를 생성할 수 있으며"
recentValue,"UI string from recentValue","Recentemente {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","Articolo {{number}}"
relativeScale,"UI string from relativeScale","Relative Skala: Grün ≤30% · Gelb ≤70% · Rot ＞70% (relativ zur höchsten Fehlertaste; basierend auf der "aktuellsten kumulierten" Fehlerquote berechnet)"
result.accuracyTooltip,"UI string from result.accuracyTooltip","精度 = 正確な文字 ÷ プロンプト内の総文字数。注意: 入力されていない文字も総文字数に含まれるため、欠落した文字は精度を下げることになります。"
result.chartDescription,"UI string from result.chartDescription"," melhore a precisão"
result.scoreTooltip,"UI string from result.scoreTooltip",""Score composite = La vitesse de sAIsie calculée uniquement sur la base des caractères corrects. Méthode de calcul : Vitesse (WPM/CPM) × Taux de précision. Objectif : STabiliser d'abord le taux de précision"
section1.gameData.content,"UI string from section1.gameData.content"," precisión"
section1.gameData.title,"UI string from section1.gameData.title","Dati di gioco:"
section1.googleAuth.content,"UI string from section1.googleAuth.content"," accederemos ni almacenaremos activamente ningún dato personal de privacidad de tu cuenta de Google"
section1.googleAuth.title,"UI string from section1.googleAuth.title","Autenticazione con Google Sign-In:"
section1.principle,"UI string from section1.principle"," die notwendig sind"
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense"," um Anzeigen anzuzeigen"
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics"," sistema operativo"
section1.technicalData.title,"UI string from section1.technicalData.title","Dati tecnici raccolti automaticamente da servizi di terze parti:"
section1.title,"UI string from section1.title"," die wir sammeln""
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content"," campo profesional"
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","L'utente ha fornito volontariamente informazioni non precise (opzionale):"
section2.coreFunction,"UI string from section2.coreFunction",""Recursos principAIs: Seu ID de usuário anônimo e os dados do jogo são parte dos recursos principAIs deste serviço"
section2.experienceOptimization,"UI string from section2.experienceOptimization","体験最適化：あなたが自発的に提供する年齢、職業、その他の情報は、より適したタイピング練習問題セットとマッチングするために使用されます。"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance"," die Leistung der Website zu verstehen und potenzielle Probleme zu beheben.""
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis"," um das Gesamtprofil der Nutzergruppe zu verstehen und unsere Dienstleistungen zu verbessern.""
section2.title,"UI string from section2.title","2. Come utilizziamo i tuoi dati"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer"," reconoces y aceptas que tus datos serán transferidos"
section3.dataRetention,"UI string from section3.dataRetention","데이터 보존: 이 서비스는 완전히 무료이므로 데이터의 영구 저장을 보장할 수 없습니다. 사전 통보 없이 일부 또는 모든 사용자 데이터를 삭제할 권리를 보유합니다."
section3.storageLocation,"UI string from section3.storageLocation",""저장 위치: 이 웹사이트의 코드는 GitHub에 호스팅되며"
section3.title,"UI string from section3.title","3. Archiviazione dei dati e trasferimento transfrontaliero"
section4.advertisingCookies,"UI string from section4.advertisingCookies"," se ativarmos o Google AdSense"
section4.functionalCookies,"UI string from section4.functionalCookies"," um Ihren Anmeldestatus aufrechtzuerhAlten.""
section4.title,"UI string from section4.title","4. Informazioni sui cookie e sulla pubblicità"
section5.contactChannel,"UI string from section5.contactChannel",""Contato: Se você tiver alguma dúvida sobre esta política de privacidade ou desejar exercer seus direitos de dados (como acesso"
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder"," como tu dirección de correo electrónico"
section5.responseTime,"UI string from section5.responseTime",""이 프로젝트는 개인이 유지 관리하고 있으므로"
section5.title,"UI string from section5.title","5. I tuoi diritti e informazioni di contatto"
speedChartAriaLabel,"UI string from speedChartAriaLabel","전체 점수 추세 차트: 선이 높을수록 성능이 더 좋습니다."
speedChartTitle,"UI string from speedChartTitle","Punteggio complessivo (Velocità corretta)"
speedChartTooltip,"UI string from speedChartTooltip"," melhor); Eixo Horizontal: Sequência de Tempo. A linha verde representa a velocidade baseada apenas em palavras corretas"
speedScore,"UI string from speedScore","Punteggio complessivo: {{score}}"
terms.footer,"UI string from terms.footer","© 2025 Typesprout. Tutti i diritti riservati."
terms.lastUpdated,"UI string from terms.lastUpdated","Zuletzt aktualisiert: 21. September 2025"
terms.section1.content1,"UI string from terms.section1.content1"," destinado a fornecer aos usuários (especialmente crianças e aprendizes) um ambiente simples de prática de digitação online.""
terms.section1.content2,"UI string from terms.section1.content2"," entendido y aceptas estar sujeto a todos los términos de estos Términos de Servicio (en adelante"
terms.section1.title,"UI string from terms.section1.title","1. Disposizioni generali e accettazione dei termini"
terms.section2.content1,"UI string from terms.section2.content1"," das Tippen zu üben. Es ist kein akademisches Forschungs- oder religiöses Bildungswerkzeug. Alle InhAlte der Website dienen ausschließlich diesem einen Zweck.""
terms.section2.content2,"UI string from terms.section2.content2","이 서비스의 질문 은행 콘텐츠는 다양한 출처에서 제공된 풍부한 연습 텍스트를 제공합니다. 우리는 다음과 같이 선언합니다:"
terms.section2.content3,"UI string from terms.section2.content3",""Isenção de responsabilidade sobre a precisão: Portanto"
terms.section2.listItem1,"UI string from terms.section2.listItem1","AI生成コンテンツ：一部の練習記事は、AIモデル（ChatGPTなど）によって分析、収集、または生成されており、タイピング練習専用です。"
terms.section2.listItem2,"UI string from terms.section2.listItem2",""성경 텍스트: 일부 성경 질문 은행은 제3자 API.Bible 서비스에서 가져옵니다. 해당 서비스에 접근할 수 없을 때"
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","Scopo del servizio:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","Fonte del contenuto del banco domande e disclAImer:"
terms.section2.title,"UI string from terms.section2.title","2. DEscrizione del servizio e fonti dei contenuti"
terms.section3.content1,"UI string from terms.section3.content1"," no exclusiva"
terms.section3.content2,"UI string from terms.section3.content2"," or commercial products.""
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","Licenza per Uso Personale Non Commerciale:"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","Proibito rigorosamente per uso commerciale:"
terms.section3.title,"UI string from terms.section3.title","3. Autorizzazione all'uso e restrizioni"
terms.section4.content1,"UI string from terms.section4.content1"," Ihre Kontoinformationen sicher zu halten und für alle Aktivitäten"
terms.section4.content2,"UI string from terms.section4.content2"," or any cheating methods to obtAIn false practice results or undermine the fAIrness of the leaderboard is strictly prohibited. If such behavior is detected"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","Sicurezza dell'Account:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","Abuso e imbroglio vietati:"
terms.section4.title,"UI string from terms.section4.title","4. Responsabilità dell'utente"
terms.section5.content1,"UI string from terms.section5.content1"," y lo ofrecemos bajo las condiciones de "tal cual" y "según disponibilidad". No ofrecemos ninguna forma de garantía expresa o implícita"
terms.section5.content2,"UI string from terms.section5.content2",""우리는 귀하의 연습 기록이나 사용자 데이터에 대한 손실 또는 손상에 대해 책임을 지지 않으며"
terms.section5.content3,"UI string from terms.section5.content3"," por qualquer motivo"
terms.section5.subtitle1,"UI string from terms.section5.subtitle1","Come previsto:"
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","Dati salvati:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","Diritto di Risolvere il Servizio:"
terms.section5.title,"UI string from terms.section5.title","5. Dichiarazione di non responsabilità e Limitazioni del Servizio"
terms.section6.content,"UI string from terms.section6.content"," también aceptas la política.""
terms.section6.title,"UI string from terms.section6.title","6. Informativa sulla privacy"
terms.section7.content1,"UI string from terms.section7.content1","これらの利用規約について質問がある場合は、公式のGitHub Issuesページを通じてご提出ください: https://github.com/yvEschen001/Typesprout-pubic/issues"
terms.section7.title,"UI string from terms.section7.title","7. Informazioni di contatto"
terms.section7.warning,"UI string from terms.section7.warning",""이 플랫폼은 공개된 플랫폼임을 유의하시고"
terms.title,"UI string from terms.title","Termini di Servizio di Typesprout"
terms.titleSuffix,"UI string from terms.titleSuffix","Termini di Servizio"
test.chartDescription,"UI string from test.chartDescription"," esTabilize a precisão acima de 90%"
test.insightsSummary,"UI string from test.insightsSummary","Analisi approfondita (Tendenze di velocità e accuratezza)"
test.metricsTip,"UI string from test.metricsTip","Spiegazione di Velocità e Precisione"
test.questionText,"UI string from test.questionText","Testo della domanda (non può essere selezionato o copiato)"
test.startMessage,"UI string from test.startMessage",""시작 버튼을 누른 후"
test.title,"UI string from test.title","Test di digitazione"
timeSpent,"UI string from timeSpent","Tempo trascorso: {{seconds}} secondi"
title,"UI string from title","Typesprout Informativa sulla privacy"
titleSuffix,"UI string from titleSuffix","Informativa sulla privacy"
totalQuestionChars,"UI string from totalQuestionChars","Conteggio totale delle parole: {{chars}} caratteri"
ui.closeHint,"UI string from ui.closeHint","Chiudi il prompt"
ui.later,"UI string from ui.later","Più tardi"
ui.loginSuggestion,"UI string from ui.loginSuggestion"," die Option "Mit Google anmelden" in der oberen rechten Ecke zu verwenden"
ui.string089,"UI string from ui.string089","Veuillez d'abord vous connecter."
ui.string090,"UI string from ui.string090","Informazioni personali"
ui.string091,"UI string from ui.string091","Torna alla Home"
ui.string092,"UI string from ui.string092","Informativa sulla privacy"
ui.string093,"UI string from ui.string093","Wir sammeln keine persönlichen Daten; statistische Daten werden nur für anonyme Ranglisten und Lernfeedback verwendet."
ui.string094,"UI string from ui.string094","Salva i tuoi progressi e la tua cronologia utilizzando solo il tuo account Google."
ui.string095,"UI string from ui.string095","Quali dati raccogliamo?"
ui.string096,"UI string from ui.string096"," como seu nome ou e-mAIl.""
ui.string097,"UI string from ui.string097"," um personalisiertes Feedback zu geben und deinen Fortschritt zu zeigen.""
ui.string154,"UI string from ui.string154","Termini di Servizio"
ui.string155,"UI string from ui.string155",""이 웹사이트를 사용함으로써"
ui.string156,"UI string from ui.string156","Sei responsabile del tuo apprendimento e del tuo progresso."
ui.string157,"UI string from ui.string157","Qual è il contenuto dei termini?"
ui.string158,"UI string from ui.string158","利用規約には、ウェブサイトを教育目的のみに使用すること、不適切なコンテンツを共有しないこと、他のユーザーを尊重することが含まれます。"
ui.string200,"UI string from ui.string200"," die Option "Mit Google anmelden" in der oberen rechten Ecke zu verwenden"
ui.string201,"UI string from ui.string201","Più tardi"
ui.string202,"UI string from ui.string202"," um dem kleinen Baum zu helfen"
upgradeRule1,"UI string from upgradeRule1","Esercitati a digitare per almeno 10 minuti ogni giorno."
upgradeRule2,"UI string from upgradeRule2","Mantieni l'accuratezza sopra l'80%"
upgradeRule3,"UI string from upgradeRule3","Completa almeno 3 test di digitazione ogni giorno."
upgradeRule4,"UI string from upgradeRule4","Usa il corretto posizionamento delle dita"
upgradeRule5,"UI string from upgradeRule5","Esercitati a diversi livelli di difficoltà"
upgradeRule6,"UI string from upgradeRule6","MANTIENI la coerenza nella pratica quotidiana"
upgradeRules,"UI string from upgradeRules","Regole di Aggiornamento"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Oggi: {current}/{total} (Rimanenti {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Circa {minutes} minuti"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation","5 × precisão)).""
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," pelo menos +1 ponto a cada 10 segundos (pode acumular); se ≥30 segundos e precisão ≥50%"
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation","최근 성과에 따라 한도에 도달하려면 약 {minutes}분이 더 필요합니다."
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Un petit rappel : Pratiquez un peu chaque jour"
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Riepilogo di oggi"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation","ポイントはどのように生成されますか？それらは今日のテストに基づいており、効果的な入力時間、速度、正確性に関連しています。毎日の制限は100であり、短い練習（≥5秒かつ正確性≥30%）は少なくとも+1を獲得します。"
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","{minutes} minuti · Punti guadagnati: {current} / {total} (Rimanenti {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Il mio piccolo albero"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ricalcola attività e fase"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation","「アクティビティとステージを再計算する」とは何ですか？これは、過去5日間のテスト記録を再読み込みし、実効入力分を計算し、アクティビティリストと現在のステージを更新します。"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Diagramma di Crescita"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Diverse fasi di apparizione e condizioni di sblocco (illustrazione)."
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Fase {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Budding・Aspetto predefinito"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Fai crescere una seconda foglia"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Iperplasia fogliare"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Rami estesi + rami laterali"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","La chioma del piccolo albero si è formata (fruttificazione)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Attivo negli ultimi {days} giorni"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Giorni attivi: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," die du nach jedem Test verdienst (was auch zu deinem XP beiträgt).""
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""점수는 속도 × 정확도 × 시간으로 계산되며"
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation","지난 {days}일 동안의 효과적인 입력은 묘목 단계에 영향을 미칩니다; 활동적으로 지낼수록 열매를 맺기가 더 쉬워집니다."
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation","아래 목록은 각 성과 기록을 보여주어 여러분의 노력을 쉽게 추적할 수 있도록 합니다."
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Record recenti"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Domanda {current}/{total} · Limite di tempo {seconds} secondi · Caratteri in questa domanda {chars} · Totale {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Veuillez taper le texte ci-dessous"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Caricamento..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Consenti Backspace"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Spazio Apri/Chiudi・R Ripristina・F Focalizza・Invio Invia Argomento Principale"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," execute "③ Sincronização com um clique" no GAS ou verifique/executar permissões.""
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Accuratezza {percent}% · Punteggio complessivo {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Caratteri corretti/Totale caratteri {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Ogni input diventerà fluente."
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Abitudini di digitazione corrette"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Punteggio Medio Complessivo ({days} giorni)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Totale caratteri ({days} giorni)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Io vs Intero sito ({days} giorni)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Durata {seconds} secondi"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Precisione {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," até ×2) × (0"
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Límite diario {limit}; Regla de ánimo: Cuando la precisión ≥ {minAcc}%"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""¿Qué es "Recalcular Actividad y Etapa"? Volverá a leer tus registros de prueba de los últimos {days} días"
