key,description,text
home.heroSubtitle,"UI string from home.heroSubtitle"," itu berubah menjadi energi untuk memberi nutrisi pada pohon Anda"
home.heroTitle,"UI string from home.heroTitle",""Kinderen typen"
home.howToUpgrade,"UI string from home.howToUpgrade","अपग्रेड कैसे करें?"
home.leaderEmpty,"UI string from home.leaderEmpty","कोई डेटा उपलब्ध नहीं है"
home.leaderViewFull,"UI string from home.leaderViewFull","पूर्ण रैंकिंग देखें"
home.privacyNote,"UI string from home.privacyNote","Tiada data peribadi yang dikumpul; data statistik hanya digunakan untuk penarafan tanpa nama dan maklum balas pembelajaran."
home.tabs.leader,"UI string from home.tabs.leader","लीडरबोर्ड पूर्वावलोकन"
home.tabs.visitors,"UI string from home.tabs.visitors","आगंतुक वितरण"
home.title,"UI string from home.title","Typesprout — Mengetik Kanak-Kanak dan Pertumbuhan Pokok"
home.upgradeRule1,"UI string from home.upgradeRule1","Conectează-te și exersează tastarea în fiecare zi pentru a acumula timp; doar începe un test pentru a genera "timp de introducere eficient."
home.upgradeRule2,"UI string from home.upgradeRule2","只要你每天練習，你就會累積活動；打字越久，你的進步就會越快。"
home.upgradeRule3,"UI string from home.upgradeRule3",""Dosažte úroveň 5"
home.upgradeRule4,"UI string from home.upgradeRule4"," terwijl minder activiteit betekent level omlaag.""
home.upgradeRule5,"UI string from home.upgradeRule5"," blijf je vruchten afwerpen.""
home.upgradeRule6,"UI string from home.upgradeRule6","De innsamlede fruktene vil gi plattformbelønninger basert på rangeringer; for øyeblikket kan quiztid brukes til å samle poeng."
home.upgradeRules,"UI string from home.upgradeRules"," bạn càng dễ dàng nâng cấp. Cấp độ cao nhất là 5.""
home.visitorsDesc,"UI string from home.visitorsDesc","वेबसाइट विजिटर्स और खिलाड़ियों का देश वितरण (गुमनाम आंकड़े)।"
howToUpgrade,"UI string from howToUpgrade","कैसे अपग्रेड करें"
introduction,"UI string from introduction"," kaya't ang patakarang ito ay naglalayong ipaliwanag kung anong data ang kinokolekta namin at kung paano namin gagamitin ang data na iyon.""
leaderboard.classCodePlaceholder,"UI string from leaderboard.classCodePlaceholder","क्लास कोड"
leaderboard.tooltip,"UI string from leaderboard.tooltip"," тем выше балл&#10;&#10;💡 Небольшое напоминание: Практикуйте немного каждый день"
meta.gardenDescription,"UI string from meta.gardenDescription","टाइपिंग पॉइंट्स के साथ पेड़ की वृद्धि और पुरस्कारों को बढ़ावा दें।"
meta.homeDescription,"UI string from meta.homeDescription","बच्चों के टाइपिंग अभ्यास और पेड़ बढ़ने का खेल। पारंपरिक चीनी / सरल चीनी / अंग्रेजी का समर्थन करता है।"
meta.leaderboardDescription,"UI string from meta.leaderboardDescription","भाषा के अनुसार दैनिक/साप्ताहिक/मासिक रैंकिंग।"
meta.practiceDescription,"UI string from meta.practiceDescription"," ondersteuning voor invoermethoden en verschillende modi.""
meta.profileDescription,"UI string from meta.profileDescription"," grado"
meta.result,"UI string from meta.result","Sure! Please provide the segments you would like me to translate."
meta.resultDescription,"UI string from meta.resultDescription","आपके टाइपिंग टेस्ट के परिणाम।"
meta.testDescription,"UI string from meta.testDescription"," met weergave van nauwkeurigheid en totale score.""
nav.garden,"UI string from nav.garden","एक पेड़ लगाओ"
nav.home,"UI string from nav.home","घर"
nav.leaderboard,"UI string from nav.leaderboard","लीडरबोर्ड"
nav.practice,"UI string from nav.practice","अभ्यास"
nav.profile,"UI string from nav.profile","व्यक्तिगत"
nav.subtitle,"UI string from nav.subtitle","बच्चों की टाइपिंग और पेड़ की वृद्धि"
nav.test,"UI string from nav.test","परीक्षा"
notice,"UI string from notice"," harap segera berhenti menggunakan layanan ini. Melanjutkan penggunaan layanan berarti Anda telah membaca"
percentile,"UI string from percentile","लगभग {{percent}}% से अधिक लोग"
profile.chartDescription,"UI string from profile.chartDescription"," затем постепенно увеличивайте скорость.""
profile.classCode,"UI string from profile.classCode","क्लास कोड"
profile.classCodePlaceholder,"UI string from profile.classCodePlaceholder"," vermijd gewoon duplicaten.""
profile.classCodeTooltip,"UI string from profile.classCodeTooltip",""Uniek op de site (3–50 tekens; kan geen / bevatten). Gebruikt voor wedstrijden en ranglijstgroepen; tot 5 kunnen worden toegevoegd. Docenten kunnen nieuwe codes aanmaken; eenmaal aangemaakt"
recentValue,"UI string from recentValue","हाल ही में {{value}} {{trend}}"
recordNumber,"UI string from recordNumber","आइटम {{number}}"
relativeScale,"UI string from relativeScale","Skala Relatif: Hijau ≤30% · Kuning ≤70% · Merah ＞70% (berbanding dengan kunci ralat tertinggi; dikira berdasarkan kadar ralat "kumulatif terkini")"
result.accuracyTooltip,"UI string from result.accuracyTooltip",""Nauwkeurigheid = Juiste Tekens ÷ Totaal Aantal Tekens in de Opdracht. Opmerking: Niet Ingevoerde Tekens worden ook meegeteld in het totaal aantal tekens"
result.chartDescription,"UI string from result.chartDescription","ด้านบน: แนวโน้มคะแนนรวม; ด้านล่าง: แนวโน้มอัตราความถูกต้อง คะแนนรวมจะรวมความเร็วและความถูกต้อง ก่อนอื่นให้ปรับปรุงความถูกต้อง จากนั้นค่อยๆ เพิ่มความเร็ว"
result.scoreTooltip,"UI string from result.scoreTooltip",""Wynik złożony = Prędkość wpisywania obliczana wyłącznie na podstawie poprawnych znaków. Metoda obliczeń: Prędkość (WPM/CPM) × Wskaźnik dokładności. Cel: Najpierw ustabilizować wskaźnik dokładności"
section1.gameData.content,"UI string from section1.gameData.content"," Genauigkeit"
section1.gameData.title,"UI string from section1.gameData.title","गेम डेटा:"
section1.googleAuth.content,"UI string from section1.googleAuth.content",""Saat Anda masuk menggunakan akun Google Anda"
section1.googleAuth.title,"UI string from section1.googleAuth.title","गूगल साइन-इन प्रमाणीकरण:"
section1.principle,"UI string from section1.principle","Τηρούμε την αρχή της απλοποίησης και συλλέγουμε μόνο τα δεδομένα που είναι απαραίτητα για να διατηρήσουμε τη λειτουργία των υπηρεσιών μας:"
section1.technicalData.googleAdsense,"UI string from section1.technicalData.googleAdsense","Google AdSense (annoncer): Vi kan i fremtiden bruge Google AdSense til at vise annoncer for at støtte driftsomkostningerne på hjemmesiden. Google og dets partnere kan bruge cookies (såsom DoubleClick-cookien) til at vise dig personlige annoncer baseret på din tidligere browserhistorik."
section1.technicalData.googleAnalytics,"UI string from section1.technicalData.googleAnalytics"," wie der Dienst genutzt wird. Er sammelt anonymisierte Informationen wie Ihre IP-Adresse"
section1.technicalData.title,"UI string from section1.technicalData.title"," які автоматично збираються сторонніми сервісами:""
section1.title,"UI string from section1.title",""1. Typy dat"
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content"," la lingua o la regione. Queste informazioni non sono obbligatorie e sono principalmente destinate a ottimizzare le raccomandazioni del daTabase di domande"
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","यूजर ने स्वेच्छा से गैर-सटीक जानकारी प्रदान की है (वैकल्पिक):"
section2.coreFunction,"UI string from section2.coreFunction"," digunakan untuk mencatat skor Anda"
section2.experienceOptimization,"UI string from section2.experienceOptimization"," профессия и другая информация"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance","Údržba služby: Technická data shromážděná prostřednictvím Google Analytics nám pomáhají pochopit výkon webových stránek a opravit potenciální problémy."
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis","Analiza statistică: Vom anonimiza și agrega toate informațiile furnizate voluntar de utilizatori pentru a înțelege profilul general al grupului de utilizatori și a ne îmbunătăți serviciile."
section2.title,"UI string from section2.title","2. हम आपके डेटा का उपयोग कैसे करते हैं"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer"," archiviati e elaborati su questi server esteri.""
section3.dataRetention,"UI string from section3.dataRetention"," kunnen we de permanente opslag van gegevens niet garanderen. We behouden ons het recht voor om sommige of alle gebruikersgegevens zonder voorafgaande kennisgeving te verwijderen.""
section3.storageLocation,"UI string from section3.storageLocation"," terwijl je gamegegevens en vrijwillig verstrekte informatie zijn opgeslagen in een database op Google Firebase.""
section3.title,"UI string from section3.title","3. डेटा भंडारण और सीमा पार स्थानांतरण"
section4.advertisingCookies,"UI string from section4.advertisingCookies"," nếu chúng tôi kích hoạt Google AdSense"
section4.functionalCookies,"UI string from section4.functionalCookies",""Функціональні файли cookie: Ми використовуємо файли cookie"
section4.title,"UI string from section4.title","4. कुकीज़ और विज्ञापन के बारे में"
section5.contactChannel,"UI string from section5.contactChannel"," silakan kirim permintaan Anda melalui halaman Isu GitHub resmi kami.""
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder"," Ihren echten Namen oder Screenshots Ihres Kontos. Wir benötigen lediglich Ihren Benutzernamen auf Typesprout und eine BEschreibung des Problems. Wir werden Sie nicht über private Kanäle außerhalb des Issues kontaktieren.""
section5.responseTime,"UI string from section5.responseTime"," kami ay tutugon sa lalong madaling panahon sa loob ng aming kakayahan. Salamat sa iyong pasensya at pag-unawa.""
section5.title,"UI string from section5.title","5. आपके अधिकार और संपर्क जानकारी"
speedChartAriaLabel,"UI string from speedChartAriaLabel",""Wykres trendu ogólnego wyniku: Im wyżej linia"
speedChartTitle,"UI string from speedChartTitle","कुल स्कोर (सही गति)"
speedChartTooltip,"UI string from speedChartTooltip","แนวตั้ง: คะแนนรวม (ยิ่งสูงยิ่งดี); แนวนอน: ลำดับเวลา เส้นสีเขียวแสดงถึงความเร็วที่คำนวณจากคำที่ถูกต้องเท่านั้น โดยรวมความเร็วและความแม่นยำเข้าด้วยกัน"
speedScore,"UI string from speedScore","कुल स्कोर: {{score}}"
terms.footer,"UI string from terms.footer","© 2025 Typesprout. सभी अधिकार सुरक्षित हैं।"
terms.lastUpdated,"UI string from terms.lastUpdated","Останнє оновлення: 21 вересня 2025 року"
terms.section1.content1,"UI string from terms.section1.content1","مرحبًا بك في Typesprout (المشار إليه فيما بعد بـ "الخدمة"). الخدمة هي مشروع مجاني غير ربحي يتم صيانته بواسطة مطورين فرديين، يهدف إلى توفير بيئة بسيطة لممارسة الكتابة عبر الإنترنت للمستخدمين (خاصة الأطفال والمتعلمين)."
terms.section1.content2,"UI string from terms.section1.content2"," an alle Bedingungen gebunden zu sein. Wenn Sie mit einem Teil dieses Abkommens nicht einverstanden sind"
terms.section1.title,"UI string from terms.section1.title","1. सामान्य प्रावधान और शर्तों की स्वीकृति"
terms.section2.content1,"UI string from terms.section2.content1","Tujuan tunggal perkhidmatan ini adalah untuk menyediakan latihan kemahiran menaip. Ia bukan alat penyelidikan akademik atau pendidikan agama. Semua kandungan laman web adalah semata-mata untuk tujuan ini."
terms.section2.content2,"UI string from terms.section2.content2",""Aby zapewnić bogaty tekst do ćwiczeń"
terms.section2.content3,"UI string from terms.section2.content3",""Thông báo về độ chính xác: Do đó"
terms.section2.listItem1,"UI string from terms.section2.listItem1"," kinokolekta"
terms.section2.listItem2,"UI string from terms.section2.listItem2"," kan alternatieve tekst door het AI-model worden gegenereerd.""
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","सेवा का उद्देश्य:"
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","प्रश्न बैंक सामग्री का स्रोत और अस्वीकरण:"
terms.section2.title,"UI string from terms.section2.title","2. सेवा विवरण और सामग्री स्रोत"
terms.section3.content1,"UI string from terms.section3.content1"," nicht übertragbare"
terms.section3.content2,"UI string from terms.section3.content2"," 유료 서비스 또는 상업적 제품의 일부로 사용하는 것이 포함되지만 이에 국한되지 않습니다.""
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","Ліцензія на особисте некомерційне використання:"
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","व्यावसायिक उपयोग के लिए सख्ती से प्रतिबंधित:"
terms.section3.title,"UI string from terms.section3.title","3. उपयोग प्राधिकरण और प्रतिबंध"
terms.section4.content1,"UI string from terms.section4.content1","Ești responsabil pentru păstrarea în siguranță a informațiilor de conectare la contul tău și pentru toate activitățile care au loc sub contul tău."
terms.section4.content2,"UI string from terms.section4.content2"," 방해하거나 비활성화하지 않기로 동의합니다. 또한"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","खाता सुरक्षा:"
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","प्रतिबंधित दुर्व्यवहार और धोखाधड़ी:"
terms.section4.title,"UI string from terms.section4.title","4. उपयोगकर्ता की जिम्मेदारियाँ"
terms.section5.content1,"UI string from terms.section5.content1"," le fonctionnement sans erreur ou la disponibilité ininterrompue du service.""
terms.section5.content2,"UI string from terms.section5.content2"," noch garanderen we de permanente bewaring van gegevens.""
terms.section5.content3,"UI string from terms.section5.content3",""Мы оставляем за собой право изменять"
terms.section5.subtitle1,"UI string from terms.section5.subtitle1",""I'm sorry"
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","डेटा सहेजा गया:"
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","सेवा समाप्त करने का अधिकार:"
terms.section5.title,"UI string from terms.section5.title","5. अस्वीकरण और सेवा सीमाएँ"
terms.section6.content,"UI string from terms.section6.content"," utilizzando questo servizio"
terms.section6.title,"UI string from terms.section6.title","6. गोपनीयता नीति"
terms.section7.content1,"UI string from terms.section7.content1"," mangyaring isumite ang mga ito sa aming opisyal na pahina ng GitHub Issues: https://github.com/yvEschen001/Typesprout-pubic/issues""
terms.section7.title,"UI string from terms.section7.title","7. संपर्क जानकारी"
terms.section7.warning,"UI string from terms.section7.warning","Houd er rekening mee dat dit een openbaar platform is en deel hier geen persoonlijke privacy-informatie."
terms.title,"UI string from terms.title","टाइपस्प्राउट सेवा की शर्तें"
terms.titleSuffix,"UI string from terms.titleSuffix","सेवा की शर्तें"
test.chartDescription,"UI string from test.chartDescription","ยอดรวม: แนวโน้มคะแนนรวม; ด้านล่าง: แนวโน้มความแม่นยำ เริ่มต้นด้วยการทำให้ความแม่นยำอยู่เหนือ 90% จากนั้นค่อยๆ เพิ่มความเร็วขึ้น"
test.insightsSummary,"UI string from test.insightsSummary","गहन विश्लेषण (गति और सटीकता के रुझान)"
test.metricsTip,"UI string from test.metricsTip","गति और सटीकता व्याख्या"
test.questionText,"UI string from test.questionText","Teks soalan (tidak boleh dipilih atau disalin)"
test.startMessage,"UI string from test.startMessage",""Na het drukken op Start"
test.title,"UI string from test.title","टाइपिंग परीक्षण"
timeSpent,"UI string from timeSpent","समय व्यतीत: {{seconds}} सेकंड"
title,"UI string from title","टाइपस्प्राउट गोपनीयता नीति"
titleSuffix,"UI string from titleSuffix","गोपनीयता नीति"
totalQuestionChars,"UI string from totalQuestionChars","Загальна кількість слів: {{chars}} символів"
ui.closeHint,"UI string from ui.closeHint","Tutup prompt"
ui.later,"UI string from ui.later","बाद में"
ui.loginSuggestion,"UI string from ui.loginSuggestion",""Doporučujeme použít možnost "Přihlásit se pomocí Google" v pravém horním rohu"
ui.string089,"UI string from ui.string089",""Prosím"
ui.string090,"UI string from ui.string090","व्यक्तिगत जानकारी"
ui.string091,"UI string from ui.string091","होम पर वापस"
ui.string092,"UI string from ui.string092","गोपनीयता नीति"
ui.string093,"UI string from ui.string093","Kami tidak mengumpul data peribadi; data statistik hanya digunakan untuk penarafan tanpa nama dan maklum balas pembelajaran."
ui.string094,"UI string from ui.string094",""Зберігайте свій прогрес та історію"
ui.string095,"UI string from ui.string095","हम कौन-सी जानकारी इकट्ठा करते हैं?"
ui.string096,"UI string from ui.string096","نحن نجمع فقط درجات الكتابة الخاصة بك، والدقة، ووقت الممارسة. نحن لا نجمع معلومات شخصية حساسة مثل اسمك أو بريدك الإلكتروني."
ui.string097,"UI string from ui.string097","Használj adatokat a személyre szabott visszajelzéshez és a fejlődési utad bemutatásához."
ui.string154,"UI string from ui.string154","सेवा की शर्तें"
ui.string155,"UI string from ui.string155",""Korzystając z tej strony"
ui.string156,"UI string from ui.string156","आप अपनी सीखने और प्रगति के लिए स्वयं जिम्मेदार हैं।"
ui.string157,"UI string from ui.string157","शर्तों की सामग्री क्या है?"
ui.string158,"UI string from ui.string158"," не делитесь неподобающим контентом и уважайте других пользователей.""
ui.string200,"UI string from ui.string200",""Doporučujeme použít možnost "Přihlásit se pomocí Google" v pravém horním rohu"
ui.string201,"UI string from ui.string201","बाद में"
ui.string202,"UI string from ui.string202",""Pamatuj: Dnes jsi ještě necvičil! Pohybuj rukama každý den"
upgradeRule1,"UI string from upgradeRule1","हर दिन कम से कम 10 मिनट टाइपिंग का अभ्यास करें।"
upgradeRule2,"UI string from upgradeRule2","I'm ready to assist you with the translation. Please provide the text you would like to have translated."
upgradeRule3,"UI string from upgradeRule3","हर दिन कम से कम 3 टाइपिंग टेस्ट पूरा करें।"
upgradeRule4,"UI string from upgradeRule4","सही अंगुली की स्थिति का उपयोग करें"
upgradeRule5,"UI string from upgradeRule5","विभिन्न कठिनाई स्तरों का अभ्यास करें"
upgradeRule6,"UI string from upgradeRule6","दैनिक अभ्यास की निरंतरता बनाए रखें"
upgradeRules,"UI string from upgradeRules","अपग्रेड नियम"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","आज: {current}/{total} (बचे हुए {remaining})"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","लगभग {minutes} मिनट"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""คุณจะทำคะแนนได้อย่างไร? การทดสอบแต่ละครั้งจะคำนวณจาก "เวลา × ความเร็ว × ความถูกต้อง" (ฐาน × นาที × (ความเร็ว/เป้าหมาย"
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," ít nhất +1 điểm mỗi 10 giây (có thể tích lũy); nếu ≥30 giây và độ chính xác ≥50%"
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Na podstawie twojej ostatniej wydajności potrzebujesz jeszcze około {minutes} minut"
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Ett litet påminnelse: Öva lite varje dag"
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","आज का सारांश"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation","كيف يتم توليد النقاط؟ تعتمد على اختبار اليوم وتتعلق بوقت الإدخال الفعال، والسرعة، والدقة. الحد اليومي هو 100؛ الممارسات القصيرة (≥5 ثوانٍ ودقة ≥30%) تكسب على الأقل +1."
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","प्रभावी इनपुट: {minutes} मिनट · अर्जित अंक: {current} / {total} (शेष {remaining})"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","मेरा छोटा पेड़"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","गतिविधि और चरण की पुनर्गणना करें"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Ano ang "Recalculate Activity and Stage"? Iuulit nito ang pagbabasa ng iyong mga tala ng pagsusulit mula sa nakaraang 5 araw"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","विकास आरेख"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","विभिन्न रूप चरण और अनलॉक शर्तें (चित्रण)।"
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Stage {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","बढ़ते हुए・डिफ़ॉल्ट रूप"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","दूसरा पत्ता उगाएं"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","पत्ते का हाइपरप्लासिया"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","शाखाएँ फैलती हैं + साइड शाखाएँ"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","छोटे पेड़ का मुकुट बन गया है (फलन)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","पिछले {days} दिनों में सक्रिय"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","सक्रिय दिन: {active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Καταγράψτε τους "πόντους" που κερδίζετε μετά από κάθε δοκιμή (που θα προσθέσουν επίσης στην εμπειρία σας)."
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," gebruikt om de groei van het kleine boompje te bevorderen.""
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," hoe gemakkelijker het is om vruchten te dragen.""
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Lista poniżej pokazuje każdy zapis osiągnięć"
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","हाल की रिकॉर्ड्स"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","प्रश्न {current}/{total} · समय सीमा {seconds} सेकंड · इस प्रश्न में वर्ण {chars} · कुल {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," napište text níže""
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","लोड हो रहा है..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","बैकस्पेस की अनुमति दें"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","स्पेस खोलें/बंद करें・आर रीसेट・एफ फोकस・एंटर सबमिट मुख्य विषय"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," mangyaring patakbuhin ang "③ One-click Sync" sa GAS o suriin/ipatupad ang mga pahintulot.""
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","सटीकता {percent}% · कुल स्कोर {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","सही अक्षर/कुल अक्षर {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","हर इनपुट धाराप्रवाह हो जाएगा।"
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","सही टाइपिंग आदतें"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","औसत समग्र स्कोर ({days} दिन)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","कुल अक्षर ({days} दिन)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","मैं बनाम पूरा साइट ({days} दिन)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Duration {seconds} सेकंड"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","सटीकता {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," hingga ×2) × (0.5 + 0.5 × akurasi))""
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation"," hai bisogno di circa {remaining} minuti per raggiungere il limite.""
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""Recalculate Activity and Stage" คืออะไร? มันจะอ่านบันทึกการทดสอบของคุณจาก {days} วันที่ผ่านมา คำนวณนาทีที่มีประสิทธิภาพในการพิมพ์ และอัปเดตรายการกิจกรรมและขั้นตอนปัจจุบัน"
