key,description,text
section1.voluntaryInfo.content,"UI string from section1.voluntaryInfo.content","您可以選擇性地提供您的年齡範圍、職業領域、語言或地區。這些資訊並非強制性，其主要目的是為了優化題庫推薦、用於匿名的統計分析及排行榜分組。我們不要求、也不會驗證這些資訊的準確性。"
section1.voluntaryInfo.title,"UI string from section1.voluntaryInfo.title","用戶自願提供的非精確資訊 (可選填)："
section2.coreFunction,"UI string from section2.coreFunction","核心功能：您的匿名用戶ID和遊戲數據是本服務核心功能的一部分，用於記錄您的成績、提供歷史圖表及全球排行榜。"
section2.experienceOptimization,"UI string from section2.experienceOptimization","體驗優化：您自願提供的年齡、職業等資訊，將被用來為您匹配更合適的打字練習題庫。"
section2.serviceMaintenance,"UI string from section2.serviceMaintenance","服務維護：透過 Google Analytics 收集的技術資料有助於我們了解網站的運行狀況並修復潛在問題。"
section2.statisticalAnalysis,"UI string from section2.statisticalAnalysis","統計分析：我們會將所有用戶自願提供的資訊進行匿名化和聚合化處理，用於了解用戶群體的整體輪廓，以改善服務。"
section2.title,"UI string from section2.title","2. 我們如何使用您的資料"
section3.crossBorderTransfer,"UI string from section3.crossBorderTransfer","跨境傳輸：GitHub 和 Google Firebase 的伺服器可能位於您所在國家之外（例如美國）。您使用本服務即表示您理解並同意，您的資料將被傳輸、儲存和處理於這些位於海外的伺服器上。"
section3.dataRetention,"UI string from section3.dataRetention","資料存續性：由於本服務完全免費，我們無法保證資料的永久保存。我們保留在未通知的情況下清除部分或全部用戶數據的權利。"
section3.storageLocation,"UI string from section3.storageLocation","儲存位置：本網站的程式碼託管於 GitHub，而您的遊戲數據和自願提供的資訊則儲存在 Google Firebase 的資料庫中。"
section3.title,"UI string from section3.title","3. 資料儲存與跨境傳輸"
section4.advertisingCookies,"UI string from section4.advertisingCookies","廣告 Cookies：如上所述，若我們啟用 Google AdSense，Google 將使用 Cookies 來投放廣告。您可以隨時造訪 Google 的廣告設定頁面 (https://adssettings.google.com/) 來管理或選擇退出個人化廣告。"
section4.functionalCookies,"UI string from section4.functionalCookies","功能性 Cookies：我們使用 Cookies 來維持您的登入狀態。"
section4.title,"UI string from section4.title","4. 關於 Cookies 與廣告"
section5.contactChannel,"UI string from section5.contactChannel","聯絡管道：若您對本隱私政策有任何疑問，或希望行使您的資料權利（如查詢、更正、刪除），請透過我們的官方 GitHub Issues 頁面提出請求。"
section5.githubLink,"UI string from section5.githubLink","https://github.com/yveschen001/typesprout-pubic/issues"
section5.importantReminder,"UI string from section5.importantReminder","重要提醒：請注意，GitHub Issues 是一個公開的平台。為了保護您的個人隱私，請絕對不要在 Issue 的內容中留下任何個人識別資訊，例如您的電子郵件地址、真實姓名或帳號截圖。我們僅需您提供在 TypeSprout 上的用戶名稱 (Username) 和問題描述即可。我們不會透過 Issue 以外的任何私人管道與您聯繫。"
section5.responseTime,"UI string from section5.responseTime","由於本專案為個人維護，我們會在能力範圍內盡快回覆，感謝您的耐心與理解。"
section5.title,"UI string from section5.title","5. 您的權利與聯絡方式"
speedChartAriaLabel,"UI string from speedChartAriaLabel","綜合分數趨勢圖：線越高代表表現越好"
speedChartTitle,"UI string from speedChartTitle","綜合分數（正確速度）"
speedChartTooltip,"UI string from speedChartTooltip","縱軸：綜合分數（越高越好）；橫軸：時間順序。綠線表示只計正確字的速度，綜合了速度與正確率。"
speedScore,"UI string from speedScore","綜合分數：{{score}}"
terms.footer,"UI string from terms.footer","© 2025 TypeSprout. 版權所有。"
terms.lastUpdated,"UI string from terms.lastUpdated","最後更新日期：2025年9月21日"
terms.section1.content1,"UI string from terms.section1.content1","歡迎使用 TypeSprout（下稱「本服務」）。本服務是一個由個人開發者維護的免費、非盈利專案，旨在為使用者（特別是兒童與學習者）提供一個單純的線上打字練習環境。"
terms.section1.content2,"UI string from terms.section1.content2","當您存取或使用本服務時，即表示您已閱讀、理解並同意接受本《服務條款》（下稱「本條款」）所有內容的約束。若您不同意本條款的任何部分，請立即停止使用本服務。"
terms.section1.title,"UI string from terms.section1.title","1. 總則與接受條款"
terms.section2.content1,"UI string from terms.section2.content1","本服務的唯一目的是提供打字技巧練習。它並非學術研究或宗教教育工具。所有網站內容均為此單一目的服務。"
terms.section2.content2,"UI string from terms.section2.content2","為了提供豐富的練習文本，本服務的題庫內容來自多個來源。我們在此特別聲明："
terms.section2.content3,"UI string from terms.section2.content3","準確性免責：因此，我們不對任何題庫內容的準確性、完整性、或特定聖經版本的忠實度作任何保證或背書。所有內容都應被視為打字練習材料，而非精確的學術或宗教參考資料。請使用者在使用前充分理解這一點。"
terms.section2.listItem1,"UI string from terms.section2.listItem1","AI 生成內容：部分練習文章由 AI 模型（例如 ChatGPT）分析、收集或生成，僅供打字練習之用。"
terms.section2.listItem2,"UI string from terms.section2.listItem2","聖經文本：部分聖經題庫來自第三方 API.Bible 服務。當該服務無法存取時，可能由 AI 模型生成替代文本。"
terms.section2.subtitle1,"UI string from terms.section2.subtitle1","服務目的："
terms.section2.subtitle2,"UI string from terms.section2.subtitle2","題庫內容來源與免責聲明："
terms.section2.title,"UI string from terms.section2.title","2. 服務說明與內容來源"
terms.section3.content1,"UI string from terms.section3.content1","我們授予您一個個人的、非獨家的、不可轉讓的、可撤銷的授權，讓您僅可為個人、非商業及教育目的使用本服務。"
terms.section3.content2,"UI string from terms.section3.content2","您不得對本服務的任何部分進行複製、修改、散佈、轉售、出租，或用於任何直接或間接的商業目的。這包括（但不限於）將本網站內容作為任何付費課程、付費服務或商業產品的一部分。"
terms.section3.subtitle1,"UI string from terms.section3.subtitle1","個人非商業使用授權："
terms.section3.subtitle2,"UI string from terms.section3.subtitle2","嚴格禁止商業使用："
terms.section3.title,"UI string from terms.section3.title","3. 使用授權與限制"
terms.section4.content1,"UI string from terms.section4.content1","您有責任妥善保管您的帳戶登入資訊，並對您帳戶下發生的所有活動負責。"
terms.section4.content2,"UI string from terms.section4.content2","您同意不使用任何方式攻擊、破解、干擾或癱瘓本服務的正常運作。同時，嚴格禁止使用外掛、機器人、自動化腳本或任何作弊手段，以獲取不實的練習成績或破壞排行榜的公平性。若發現此類行為，我們有權立即終止您的使用權並刪除您的帳戶。"
terms.section4.subtitle1,"UI string from terms.section4.subtitle1","帳戶安全："
terms.section4.subtitle2,"UI string from terms.section4.subtitle2","禁止濫用與作弊："
terms.section4.title,"UI string from terms.section4.title","4. 使用者責任"
terms.section5.content1,"UI string from terms.section5.content1","本服務是一個持續開發中的個人專案，我們依「現狀」及「現有」的基礎提供。我們不提供任何形式的明示或默示擔保，包括但不限於服務的穩定性、安全性、無錯誤或不中斷。"
terms.section5.content2,"UI string from terms.section5.content2","我們不對您的任何練習記錄或用戶資料的遺失或損壞承擔責任，亦不保證資料的永久保存。"
terms.section5.content3,"UI string from terms.section5.content3","我們保留隨時因任何理由修改、暫停或永久終止本服務的權利，恕不另行通知。"
terms.section5.subtitle1,"UI string from terms.section5.subtitle1","依現狀提供："
terms.section5.subtitle2,"UI string from terms.section5.subtitle2","資料保存："
terms.section5.subtitle3,"UI string from terms.section5.subtitle3","服務終止權："
terms.section5.title,"UI string from terms.section5.title","5. 免責聲明與服務限制"
terms.section6.content,"UI string from terms.section6.content","我們致力於保護您的隱私。我們僅收集運行本服務所必需的最少資訊，具體細節請參閱我們的《隱私權政策》。該政策構成本條款的一部分，使用本服務即代表您也同意該政策。"
terms.section6.title,"UI string from terms.section6.title","6. 隱私權政策"
terms.section7.content1,"UI string from terms.section7.content1","若您對本服務條款有任何疑問，請透過我們的官方 GitHub Issues 頁面提出：https://github.com/yveschen001/typesprout-pubic/issues"
terms.section7.title,"UI string from terms.section7.title","7. 聯絡方式"
terms.section7.warning,"UI string from terms.section7.warning","請注意，這是一個公開平台，請勿在上面留下您的個人隱私資訊。"
terms.title,"UI string from terms.title","TypeSprout 服務條款"
terms.titleSuffix,"UI string from terms.titleSuffix","服務條款"
test.chartDescription,"UI string from test.chartDescription","上：綜合分數趨勢；下：正確率趨勢。先把正確率穩定到 90% 以上，再慢慢變快。"
test.insightsSummary,"UI string from test.insightsSummary","深入分析（速度與正確率趨勢）"
test.metricsTip,"UI string from test.metricsTip","速度與正確率說明"
test.questionText,"UI string from test.questionText","題目文字（無法選取或複製）"
test.startMessage,"UI string from test.startMessage","按下 Start 後，請輸入上方文字。禁止貼上。"
test.title,"UI string from test.title","打字測驗"
timeSpent,"UI string from timeSpent","花費時間：{{seconds}} 秒"
title,"UI string from title","TypeSprout 隱私權政策"
titleSuffix,"UI string from titleSuffix","隱私權政策"
totalQuestionChars,"UI string from totalQuestionChars","題目總字數：{{chars}} 字"
ui.closeHint,"UI string from ui.closeHint","關閉提示"
ui.later,"UI string from ui.later","稍後"
ui.loginSuggestion,"UI string from ui.loginSuggestion","建議使用右上角「Sign in with Google」登入以保存你的成績與歷程；本網站重視匿名與隱私，不會儲存個人敏感資料。"
ui.string089,"UI string from ui.string089","請先登入。"
ui.string090,"UI string from ui.string090","個人資料"
ui.string091,"UI string from ui.string091","回到首頁"
ui.string092,"UI string from ui.string092","隱私權政策"
ui.string093,"UI string from ui.string093","不蒐集個資；統計數據僅用於匿名排行與學習回饋。"
ui.string094,"UI string from ui.string094","僅使用你的 Google 帳號保存進度與歷程。"
ui.string095,"UI string from ui.string095","我們蒐集什麼資料？"
ui.string096,"UI string from ui.string096","僅蒐集你的打字分數、正確率與練習時間。不蒐集姓名、電子郵件等個人敏感資料。"
ui.string097,"UI string from ui.string097","使用這些資料提供個人化回饋並顯示你的進步歷程。"
ui.string154,"UI string from ui.string154","服務條款"
ui.string155,"UI string from ui.string155","使用本網站即表示你同意以下條款："
ui.string156,"UI string from ui.string156","1. 你對自己的學習與進步負責。"
ui.string157,"UI string from ui.string157","條款內容是什麼？"
ui.string158,"UI string from ui.string158","條款包括：僅將網站用於教育目的、不分享不當內容、尊重其他使用者。"
ui.string200,"UI string from ui.string200","建議使用右上角「Sign in with Google」登入以保存你的成績與歷程；本網站重視匿名與隱私，不會儲存個人敏感資料。"
ui.string201,"UI string from ui.string201","稍後"
ui.string202,"UI string from ui.string202","提醒：今天還沒練習喔！每天動動手，讓小樹更茁壯。"
upgradeRule1,"UI string from upgradeRule1","每天至少練習打字 10 分鐘"
upgradeRule2,"UI string from upgradeRule2","保持正確率在 80% 以上"
upgradeRule3,"UI string from upgradeRule3","每天完成至少 3 次打字測驗"
upgradeRule4,"UI string from upgradeRule4","使用正確的手指位置"
upgradeRule5,"UI string from upgradeRule5","練習不同難度等級"
upgradeRule6,"UI string from upgradeRule6","保持每日練習的持續性"
upgradeRules,"UI string from upgradeRules","升級規則"
ui.string203,"Complete Traditional Chinese sentence with variable placeholders for AI translation","今日：{current}/{total}（剩餘 {remaining}）"
ui.string204,"Complete Traditional Chinese sentence with variable placeholders for AI translation","· 估約 {minutes} 分"
ui.string205,"Complete Traditional Chinese sentence with variable placeholders for AI translation","怎麼拿點數？每次測驗依『時間×速度×正確率』換算（base×分鐘×(速度/目標，最多×2)×(0.5+0.5×正確率)）。"
ui.string206,"Complete Traditional Chinese sentence with variable placeholders for AI translation","每日上限 100；鼓勵規則：正確率≥30% 時，每 10 秒至少 +1 點（可累加）；≥30 秒且正確率≥50% 至少 +1。"
ui.string207,"Complete Traditional Chinese sentence with variable placeholders for AI translation","依你最近表現，達到上限約還需 {minutes} 分鐘。"
ui.string208,"Complete Traditional Chinese sentence with variable placeholders for AI translation","小提醒：每天練一點，樹就會長大！"
ui.string209,"Complete Traditional Chinese sentence with variable placeholders for AI translation","今天總結"
ui.string210,"Complete Traditional Chinese sentence with variable placeholders for AI translation","點數怎麼來？由本日測驗產生，與有效輸入時間、速度與正確率有關。每日上限 100；短練習（≥5秒且正確率≥30%）至少+1。"
ui.string211,"Complete Traditional Chinese sentence with variable placeholders for AI translation","有效輸入：{minutes} 分鐘 · 獲得點數：{current} / {total}（剩餘 {remaining}）"
ui.string212,"Complete Traditional Chinese sentence with variable placeholders for AI translation","我的小樹"
ui.string213,"Complete Traditional Chinese sentence with variable placeholders for AI translation","重算活躍與階段"
ui.string214,"Complete Traditional Chinese sentence with variable placeholders for AI translation","什麼是「重算活躍與階段」？會重新讀取你最近5天的測驗紀錄，計算有效輸入分鐘數，並更新活躍清單與目前階段。"
ui.string215,"Complete Traditional Chinese sentence with variable placeholders for AI translation","成長示意圖"
ui.string216,"Complete Traditional Chinese sentence with variable placeholders for AI translation","不同階段外觀與解鎖條件 (示意)。"
ui.string217,"Complete Traditional Chinese sentence with variable placeholders for AI translation","階段 {number}"
ui.string218,"Complete Traditional Chinese sentence with variable placeholders for AI translation","萌芽・預設外觀"
ui.string219,"Complete Traditional Chinese sentence with variable placeholders for AI translation","長出第二片葉"
ui.string220,"Complete Traditional Chinese sentence with variable placeholders for AI translation","葉片增生"
ui.string221,"Complete Traditional Chinese sentence with variable placeholders for AI translation","枝幹伸展+側枝"
ui.string222,"Complete Traditional Chinese sentence with variable placeholders for AI translation","小樹樹冠成形(結果)"
ui.string223,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最近{days}天活躍"
ui.string224,"Complete Traditional Chinese sentence with variable placeholders for AI translation","活躍天數:{active}/{total}"
ui.string225,"Complete Traditional Chinese sentence with variable placeholders for AI translation","記錄你每次測驗後獲得的「點數」(同時也會加到 XP)。"
ui.string226,"Complete Traditional Chinese sentence with variable placeholders for AI translation","點數由 速度×正確率×時間 換算而來，用於推動小樹成長。"
ui.string227,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最近 {days} 天的有效輸入會影響小樹階段；維持活躍越多天，越容易結果(長出果實)。"
ui.string228,"Complete Traditional Chinese sentence with variable placeholders for AI translation","下方清單顯示每筆獲得紀錄，方便你追蹤自己的努力。"
ui.string229,"Complete Traditional Chinese sentence with variable placeholders for AI translation","最近紀錄"
ui.string230,"Complete Traditional Chinese sentence with variable placeholders for AI translation","題次 {current}/{total} · 上限 {seconds} 秒 · 本題字數 {chars} · 累計 {correct}/{total}"
ui.string231,"Complete Traditional Chinese sentence with variable placeholders for AI translation","請照下方文字輸入"
ui.string232,"Complete Traditional Chinese sentence with variable placeholders for AI translation","載入中..."
ui.string233,"Complete Traditional Chinese sentence with variable placeholders for AI translation","允許退格"
ui.string234,"Complete Traditional Chinese sentence with variable placeholders for AI translation","Space 開/停・R重置・F聚焦・Enter 提交本題"
ui.string235,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""取題失敗或資料為空:已自動改用本地後備題庫(不影響作答)。若要使用雲端題庫"
ui.string236,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正確率 {percent}% · 綜合分數 {score}"
ui.string237,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正確字/總字 {correct}/{total}"
ui.string238,"Complete Traditional Chinese sentence with variable placeholders for AI translation","每天輸入都會化"
ui.string239,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正確打字習慣"
ui.string240,"Complete Traditional Chinese sentence with variable placeholders for AI translation","平均綜合分數({days}天)"
ui.string241,"Complete Traditional Chinese sentence with variable placeholders for AI translation","總字數({days}天)"
ui.string242,"Complete Traditional Chinese sentence with variable placeholders for AI translation","我 vs 全站({days}天)"
ui.string243,"Complete Traditional Chinese sentence with variable placeholders for AI translation","時長 {seconds} 秒"
ui.string244,"Complete Traditional Chinese sentence with variable placeholders for AI translation","正確率 {percent}%"
ui.string245,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""每次測驗依『時間×速度×正確率』換算 (basex分鐘x(速度/目標"
ui.string246,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""每日上限{limit};鼓勵規則:正確率≥{minAcc}%時"
ui.string247,"Complete Traditional Chinese sentence with variable placeholders for AI translation",""什麼是「重算活躍與階段」?會重新讀取你最近{days}天的測驗紀錄"
